WKT_GEOM;ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;COORD_X;COORD_Y
POINT (1391637.41041667 4991332.63854167);313;competenza della Circoscrizione;Bocciofila la Fornaca;NO;;VIA QUINTO BEVILACQUA 51/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=60;ROLLER;1391637,41041667;4991332,63854167
POINT (1394007.965 4990611.929);258;competenza della Circoscrizione;Bocciofila La Ciminiera;NO;;VIA SPALATO 14;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=58;BOCCIOFILA;1394007,965;4990611,929
POINT (1394007.965 4990611.929);401;competenza della Circoscrizione;Bocciofila La Ciminiera;NO;;VIA SPALATO 14;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=58;EDIFICI DI PERTINENZA;1394007,965;4990611,929
POINT (1392324.623 4991689.915);402;competenza della Circoscrizione;Bocciofila La Costanza;NO;;VIA ARVIER 14;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=69;EDIFICI DI PERTINENZA;1392324,623;4991689,915
POINT (1392324.623 4991689.915);120;competenza della Circoscrizione;Bocciofila La Costanza;NO;;VIA ARVIER 14;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=69;BOCCIOFILA;1392324,623;4991689,915
POINT (1395907.154 4985817.745);701;competenza della Circoscrizione;Riverside Tennis;NO;;CORSO MONCALIERI 506 int. 10;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=155;PISCINA SCOPERTA;1395907,154;4985817,745
POINT (1395907.154 4985817.745);704;competenza della Circoscrizione;Riverside Tennis;NO;;CORSO MONCALIERI 506 int. 10;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=155;TENNIS;1395907,154;4985817,745
POINT (1392017.643 4991720.18);176;competenza della Circoscrizione;Bocciofila Il mio giardino;NO;;VIA LUIGI FERDINANDO MARSIGLI 24/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=70;BOCCIOFILA;1392017,643;4991720,18
POINT (1392017.643 4991720.18);403;competenza della Circoscrizione;Bocciofila Il mio giardino;NO;;VIA LUIGI FERDINANDO MARSIGLI 24/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=70;EDIFICI DI PERTINENZA;1392017,643;4991720,18
POINT (1391599.599 4992075.955);127;competenza della Circoscrizione;Bocciofila La Verdolina;NO;;VIA BATTISTA BENA 10/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=55;BOCCIOFILA;1391599,599;4992075,955
POINT (1392419.696 4990397.256);285;competenza della Circoscrizione;Bocciofila Amici del Parco Ruffini;NO;;VIALE LEONARDO BISTOLFI 12/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=61;BOCCIOFILA;1392419,696;4990397,256
POINT (1392419.696 4990397.256);404;competenza della Circoscrizione;Bocciofila Amici del Parco Ruffini;NO;;VIALE LEONARDO BISTOLFI 12/A;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=61;EDIFICI DI PERTINENZA;1392419,696;4990397,256
POINT (1391325.417 4990987.359);405;competenza della Circoscrizione;Bocciofila Borgata Lesna;NO;;VIA OZIERI 13/A;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=72;EDIFICI DI PERTINENZA;1391325,417;4990987,359
POINT (1391325.417 4990987.359);203;competenza della Circoscrizione;Bocciofila Borgata Lesna;NO;;VIA OZIERI 13/A;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=72;BOCCIOFILA;1391325,417;4990987,359
POINT (1393762.749 4991744.431);159;competenza della Circoscrizione;Bocciofila La Concordia;NO;;VIA FREJUS 36/A;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=59;BOCCIOFILA;1393762,749;4991744,431
POINT (1393762.749 4991744.431);410;competenza della Circoscrizione;Bocciofila La Concordia;NO;;VIA FREJUS 36/A;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=59;EDIFICI DI PERTINENZA;1393762,749;4991744,431
POINT (1393837.834 4991812.354);142;competenza della Circoscrizione;Cenisia;NO;;VIA CESANA 12;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=67;CALCIO;1393837,834;4991812,354
POINT (1393837.834 4991812.354);317;competenza della Circoscrizione;Cenisia;NO;;VIA CESANA 12;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=67;CALCETTO;1393837,834;4991812,354
POINT (1393837.834 4991812.354);411;competenza della Circoscrizione;Cenisia;NO;;VIA CESANA 12;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=67;EDIFICI DI PERTINENZA;1393837,834;4991812,354
POINT (1391100.837 4990903.655);318;competenza della Circoscrizione;Ex Aprica Lesna;NO;;VIA BARD 39/C;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=66;CALCETTO;1391100,837;4990903,655
POINT (1391100.837 4990903.655);412;competenza della Circoscrizione;Ex Aprica Lesna;NO;;VIA BARD 39/C;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=66;EDIFICI DI PERTINENZA;1391100,837;4990903,655
POINT (1391100.837 4990903.655);413;competenza della Circoscrizione;Ex Aprica Lesna;NO;;VIA BARD 39/C;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=66;EDIFICI DI PERTINENZA;1391100,837;4990903,655
POINT (1391100.837 4990903.655);124;competenza della Circoscrizione;Ex Aprica Lesna;NO;;VIA BARD 39/C;TORINO;10142;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=66;CALCIO;1391100,837;4990903,655
POINT (1394222.97606097 4991617.58839038);16;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;CALCIO;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);320;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;CALCETTO;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);321;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;BOCCIOFILA;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);414;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;EDIFICI DI PERTINENZA;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);415;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;EDIFICI DI PERTINENZA;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);416;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;EDIFICI DI PERTINENZA;1394222,97606097;4991617,58839038
POINT (1394222.97606097 4991617.58839038);417;competenza della Circoscrizione;Artiglieri da Montagna;NO;;CORSO FRANCESCO FERRUCCI 63/A;TORINO;10138;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=68;EDIFICI DI PERTINENZA;1394222,97606097;4991617,58839038
POINT (1392014.445 4991489.352);188;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;CALCIO;1392014,445;4991489,352
POINT (1392014.445 4991489.352);322;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;CALCETTO;1392014,445;4991489,352
POINT (1392014.445 4991489.352);323;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;ATLETICA;1392014,445;4991489,352
POINT (1392014.445 4991489.352);324;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;TENNIS;1392014,445;4991489,352
POINT (1392014.445 4991489.352);418;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;EDIFICI DI PERTINENZA;1392014,445;4991489,352
POINT (1392014.445 4991489.352);419;competenza della Circoscrizione;Ex Venchi Unica;NO;;VIA MONTE ORTIGARA 78;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=65;EDIFICI DI PERTINENZA;1392014,445;4991489,352
POINT (1393444.974 4991994.873);283;competenza della Circoscrizione;Palestra scolastica Padovani;NO;;VIA VILLAR FOCCHIARDO 18;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=263;PALESTRA;1393444,974;4991994,873
POINT (1393563.108 4991450.485);282;competenza della Circoscrizione;Piscina Vigone;NO;;VIA VIGONE 70;TORINO;10139;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=63;PISCINA COPERTA;1393563,108;4991450,485
POINT (1391862.14347168 4991738.2885436);275;competenza della Circoscrizione;Trecate - Piscina;NO;;VIA VASILE ALECSANDRI 31;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;PISCINA COPERTA;1391862,14347168;4991738,2885436
POINT (1391862.14347168 4991738.2885436);407;competenza della Circoscrizione;Trecate - Piscina;NO;;VIA VASILE ALECSANDRI 31;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;EDIFICI DI PERTINENZA;1391862,14347168;4991738,2885436
POINT (1392613.467 4990205.989);239;competenza della Circoscrizione;Bocciofila Monte Sabotino;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=56;BOCCIOFILA;1392613,467;4990205,989
POINT (1392613.467 4990205.989);240;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;PALESTRA;1392613,467;4990205,989
POINT (1392613.467 4990205.989);241;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;CALCETTO;1392613,467;4990205,989
POINT (1392613.467 4990205.989);242;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;TENNIS;1392613,467;4990205,989
POINT (1392613.467 4990205.989);420;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;EDIFICI DI PERTINENZA;1392613,467;4990205,989
POINT (1392613.467 4990205.989);421;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;EDIFICI DI PERTINENZA;1392613,467;4990205,989
POINT (1392613.467 4990205.989);422;competenza della Circoscrizione;Ex Zust Ambrosetti;SI;;VIA S. PAOLO 160;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=211;EDIFICI DI PERTINENZA;1392613,467;4990205,989
POINT (1391785.504 4991675.765);269;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;CALCIO;1391785,504;4991675,765
POINT (1391785.504 4991675.765);270;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;TENNIS;1391785,504;4991675,765
POINT (1391785.504 4991675.765);314;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;CALCETTO;1391785,504;4991675,765
POINT (1391785.504 4991675.765);315;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;ROLLER;1391785,504;4991675,765
POINT (1391785.504 4991675.765);316;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;BASKET;1391785,504;4991675,765
POINT (1391785.504 4991675.765);408;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;EDIFICI DI PERTINENZA;1391785,504;4991675,765
POINT (1391785.504 4991675.765);409;competenza della Circoscrizione;Trecate - Calcio;SI;;VIA TRECATE 46;TORINO;10141;3;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=74;EDIFICI DI PERTINENZA;1391785,504;4991675,765
POINT (1392698.283 4992793.844);237;competenza della Circoscrizione;Bocciofila Alpini Parella;NO;;VIA SALBERTRAND 51;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=88;BOCCIOFILA;1392698,283;4992793,844
POINT (1392698.283 4992793.844);423;competenza della Circoscrizione;Bocciofila Alpini Parella;NO;;VIA SALBERTRAND 51;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=88;EDIFICI DI PERTINENZA;1392698,283;4992793,844
POINT (1392190.189 4993256.659);252;competenza della Circoscrizione;Bocciofila Gallo;NO;;CORSO BERNARDINO TELESIO 123/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=89;BOCCIOFILA;1392190,189;4993256,659
POINT (1392190.189 4993256.659);425;competenza della Circoscrizione;Bocciofila Gallo;NO;;CORSO BERNARDINO TELESIO 123/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=89;EDIFICI DI PERTINENZA;1392190,189;4993256,659
POINT (1392776.78 4993956.281);46;competenza della Circoscrizione;Bocciofila Laghetti;NO;;CORSO REGINA MARGHERITA 371 int. 14;TORINO;10151;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=85;BOCCIOFILA;1392776,78;4993956,281
POINT (1392776.78 4993956.281);426;competenza della Circoscrizione;Bocciofila Laghetti;NO;;CORSO REGINA MARGHERITA 371 int. 14;TORINO;10151;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=85;EDIFICI DI PERTINENZA;1392776,78;4993956,281
POINT (1390396.699 4992269.88);427;competenza della Circoscrizione;Bocciofila Parella;NO;;VIA LUIGI PASTEUR 15 int. 7;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=84;EDIFICI DI PERTINENZA;1390396,699;4992269,88
POINT (1390396.699 4992269.88);213;competenza della Circoscrizione;Bocciofila Parella;NO;;VIA LUIGI PASTEUR 15 int. 7;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=84;BOCCIOFILA;1390396,699;4992269,88
POINT (1391142.409 4992860.039);273;competenza della Circoscrizione;Bocciofila Velivolo Salette;NO;;VIA VALENTINO CARRERA 176/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=90;BOCCIOFILA;1391142,409;4992860,039
POINT (1391142.409 4992860.039);428;competenza della Circoscrizione;Bocciofila Velivolo Salette;NO;;VIA VALENTINO CARRERA 176/A;TORINO;10146;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=90;EDIFICI DI PERTINENZA;1391142,409;4992860,039
POINT (1394057.23 4992641.343);81;competenza della Circoscrizione;Bocciofila Piazza Risorgimento;NO;;PIAZZA RISORGIMENTO 12;TORINO;10143;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=83;BOCCIOFILA;1394057,23;4992641,343
POINT (1394057.23 4992641.343);431;competenza della Circoscrizione;Bocciofila Piazza Risorgimento;NO;;PIAZZA RISORGIMENTO 12;TORINO;10143;4;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=83;EDIFICI DI PERTINENZA;1394057,23;4992641,343
