Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Decoro e degrado urbano;4;EXILLES/(VIA)                                                         ;;08/04/2015;
Qualità Urbana;Decoro e degrado urbano;9;TRAIANO/(CORSO)                                                       ;;09/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;DUCA DEGLI ABRUZZI/(CORSO)                                            ;;10/04/2015;
Qualità Urbana;Decoro e degrado urbano;8;VAL PATTONERA/(STRADA)                                                ;;10/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;MONTEBELLO/(VIA)                                                      ;;11/04/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(PIAZZA)                                                    ;;11/04/2015;
Qualità Urbana;Decoro e degrado urbano;7;ANDREIS/VITTORIO (VIA)                                                ;;12/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;DORIA/ANDREA (VIA)                                                    ;;13/04/2015;
Qualità Urbana;Decoro e degrado urbano;5;TESSO/(VIA)                                                           ;;13/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;14/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;BRISSOGNE/(VIA)                                                       ;;14/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;CESANA/(VIA)                                                          ;;15/04/2015;
Qualità Urbana;Decoro e degrado urbano;6;SOFIA/(PIAZZA)                                                        ;;16/04/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;17/04/2015;
Qualità Urbana;Decoro e degrado urbano;5;VIBO'/(VIA)                                                           ;;17/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;OZANAM/FEDERICO (VIA)                                                 ;;18/04/2015;
Qualità Urbana;Decoro e degrado urbano;6;SETTIMO/(STRADA DI)                                                   ;;18/04/2015;
Qualità Urbana;Decoro e degrado urbano;9;GUALA/PIETRO FRANCESCO (VIA)                                          ;;20/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;21/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;FILIPPA/ALESSANDRO (VIA)                                              ;;21/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;MILLIO/FRANCESCO (VIA)                                                ;;21/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;CASELLE/(VIA)                                                         ;;22/04/2015;
Qualità Urbana;Decoro e degrado urbano;2;S. MARINO/(VIA)                                                       ;;22/04/2015;
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(CORSO)                                                       ;;22/04/2015;11.56
Qualità Urbana;Decoro e degrado urbano;5;BIBIANA/(VIA)                                                         ;;23/04/2015;
Qualità Urbana;Decoro e degrado urbano;2;ORBASSANO/(CORSO)                                                     ;;26/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;CARLO ALBERTO/(PIAZZA)                                                ;;27/04/2015;
Qualità Urbana;Decoro e degrado urbano;3;FREJUS/(VIA)                                                          ;;27/04/2015;
Qualità Urbana;Decoro e degrado urbano;7;CATANIA/(VIA)                                                         ;;27/04/2015;09.10
Qualità Urbana;Decoro e degrado urbano;1;REGINA MARGHERITA/(CORSO)                                             ;;29/04/2015;
Qualità Urbana;Decoro e degrado urbano;4;ALASONATTI/OSVALDO (VIA)                                              ;;29/04/2015;
Qualità Urbana;Decoro e degrado urbano;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;30/04/2015;
Qualità Urbana;Decoro e degrado urbano;2;UNIONE SOVIETICA/(CORSO)                                              ;;04/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;RENIER/RODOLFO (VIA)                                                  ;;04/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;FOSSANO/(VIA)                                                         ;;04/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;CHIESA DELLA SALUTE/(VIA)                                             ;;04/05/2015;
Qualità Urbana;Decoro e degrado urbano;8;NIZZA/(VIA)                                                           ;;04/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;GAMBA/ENRICO (CORSO)                                                  ;;05/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;COLOMBO/CRISTOFORO (GIARDINO)                                         ;;06/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;TORRICELLI EVANGELISTA/(VIA)                                          ;;06/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;SOSPELLO/(VIA)                                                        ;;06/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;TIRRENO/(VIA)                                                         ;;07/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;TASSONI/ALESSANDRO (CORSO)                                            ;Area Verde;07/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;CIAMARELLA/(VIA)                                                      ;;07/05/2015;
Qualità Urbana;Decoro e degrado urbano;9;VENTIMIGLIA/(VIA)                                                     ;;07/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;FOSSANO/(VIA)                                                         ;;08/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;PESCATORE/MATTEO (VIA)                                                ;;09/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;TIRRENO/(VIA)                                                         ;;09/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONGINEVRO/(VIA)                                                      ;;10/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;TRAPANI/(CORSO)                                                       ;;10/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. TOMMASO/(VIA)                                                      ;;11/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;OSASCO/(VIA)                                                          ;Area Verde;11/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;12/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;PRINCIPE ODDONE/(CORSO)                                               ;;12/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;VENARIA/(STRADA ANTICA DELLA)                                         ;;12/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;BOCCHERINI/LUIGI (VIA)                                                ;;12/05/2015;
Qualità Urbana;Decoro e degrado urbano;9;SEBASTOPOLI/(CORSO)                                                   ;Area Verde;12/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;MOTTARONE/(VIA)                                                       ;;13/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;NOMAGLIO/(VIA)                                                        ;;13/05/2015;
Qualità Urbana;Decoro e degrado urbano;7;DAMIANO/LUIGI (VIA)                                                   ;;13/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;SLATAPER/SCIPIO (VIA)                                                 ;;14/05/2015;
Qualità Urbana;Decoro e degrado urbano;2;ORBASSANO/(CORSO)                                                     ;;15/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;BASSE DI DORA/(STRADA)                                                ;;15/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;TERNENGO/(VIA)                                                        ;Area Verde;15/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;PRINCIPI D'ACAJA/(VIA)                                                ;;16/05/2015;
Qualità Urbana;Decoro e degrado urbano;2;SIRACUSA/(CORSO)                                                      ;;18/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;2;MONTE LUNGO/(CORSO)                                                   ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;BRACCINI/PAOLO (VIA)                                                  ;Area Verde;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;GIACHINO/ERRICO (VIA)                                                 ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;SCIALOJA/ANTONIO E VITTORIO (VIA)                                     ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;VEROLENGO/(VIA)                                                       ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;AEROPORTO/(STRADA DELL')                                              ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;GERMAGNANO/(VIA)                                                      ;;19/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;20/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;PORTA PALATINA/(VIA)                                                  ;;20/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA)                                                            ;;20/05/2015;
Qualità Urbana;Decoro e degrado urbano;7;BELGIO/(CORSO)                                                        ;;20/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;CIGNA/FRANCESCO (VIA)                                                 ;;21/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;TOFANE/(VIA)                                                          ;;22/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;VIGEVANO/(CORSO)                                                      ;;22/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;MEZZENILE/(VIA)                                                       ;;25/05/2015;
Qualità Urbana;Decoro e degrado urbano;4;COSSA/PIETRO (VIA)                                                    ;Area Verde;25/05/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;26/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;LANZO/(STRADA)                                                        ;;27/05/2015;
Qualità Urbana;Decoro e degrado urbano;6;BOCCHERINI/LUIGI (VIA)                                                ;;27/05/2015;
Qualità Urbana;Decoro e degrado urbano;3;MALTA/(VIA)                                                           ;;28/05/2015;
Qualità Urbana;Decoro e degrado urbano;2;SIRACUSA/(CORSO)                                                      ;;29/05/2015;
Qualità Urbana;Decoro e degrado urbano;5;TOSCANA/(CORSO)                                                       ;;29/05/2015;
Qualità Urbana;Decoro e degrado urbano;8;MARCONI/GUGLIELMO (CORSO)                                             ;;31/05/2015;
Qualità Urbana;Decoro e degrado urbano;9;PASSO BUOLE/(VIA)                                                     ;;01/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA)                                                            ;;03/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;PETRELLA/ERRICO (VIA)                                                 ;;03/06/2015;10.55
Qualità Urbana;Decoro e degrado urbano;4;RISORGIMENTO/(PIAZZA)                                                 ;;04/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;STRAMBINO/(VIA)                                                       ;;04/06/2015;
Qualità Urbana;Decoro e degrado urbano;8;MORGARI/ODDINO (VIA)                                                  ;;04/06/2015;
Qualità Urbana;Decoro e degrado urbano;10;UNIONE SOVIETICA/(CORSO)                                              ;Area Verde;04/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;BOLOGNA/(VIA)                                                         ;;06/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;ORVIETO/(VIA)                                                         ;Area Verde;08/06/2015;
Qualità Urbana;Decoro e degrado urbano;8;MARCONI/GUGLIELMO (CORSO)                                             ;;08/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;09/06/2015;
Qualità Urbana;Decoro e degrado urbano;7;NAPOLI/(LUNGO DORA)                                                   ;;09/06/2015;15.04
Qualità Urbana;Decoro e degrado urbano;4;ROMAGNANO/(VIA)                                                       ;;10/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;BERTOLLA/(STRADA)                                                     ;;11/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;BRAMANTE/(CORSO)                                                      ;;12/06/2015;10.27
Qualità Urbana;Decoro e degrado urbano;1;PRINCIPE AMEDEO/(VIA)                                                 ;;13/06/2015;09.36
Qualità Urbana;Decoro e degrado urbano;1;S. FRANCESCO DA PAOLA/(VIA)                                           ;;15/06/2015;
Qualità Urbana;Decoro e degrado urbano;7;CHIERI/(CORSO)                                                        ;;15/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. CARLO/(PIAZZA)                                                     ;;15/06/2015;12.15
Qualità Urbana;Decoro e degrado urbano;;;;16/06/2015;
Qualità Urbana;Decoro e degrado urbano;3;REVELLO/(VIA)                                                         ;Area Verde;16/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;SETTIMO/(STRADA DI)                                                   ;;16/06/2015;
Qualità Urbana;Decoro e degrado urbano;7;GIULIO CESARE/(CORSO)                                                 ;;16/06/2015;10.28
Qualità Urbana;Decoro e degrado urbano;5;MAZZE'/(VIA)                                                          ;;17/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;ROCCAVIONE CONTE DI/(VIA)                                             ;;17/06/2015;
Qualità Urbana;Decoro e degrado urbano;7;BALDISSERA/ANTONIO GENERALE (PIAZZA)                                  ;;17/06/2015;
Qualità Urbana;Decoro e degrado urbano;7;CASALE/(CORSO)                                                        ;;17/06/2015;16.25
Qualità Urbana;Decoro e degrado urbano;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;19/06/2015;
Qualità Urbana;Decoro e degrado urbano;3;BIONAZ/(VIA)                                                          ;;21/06/2015;
Qualità Urbana;Decoro e degrado urbano;4;MONTE GRAPPA/(CORSO)                                                  ;Area Verde;22/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;STRESA/(VIA)                                                          ;;22/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;CRUTO/ALESSANDRO (VIA)                                                ;;22/06/2015;
Qualità Urbana;Decoro e degrado urbano;6;DERNA/(PIAZZA)                                                        ;;22/06/2015;
Qualità Urbana;Decoro e degrado urbano;8;D'AZEGLIO/MASSIMO (CORSO)                                             ;;22/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;PIANEZZA/(VIA)                                                        ;Area Verde;23/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;25/06/2015;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;Area Verde;25/06/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE GASPERI/ALCIDE (CORSO)                                             ;;26/06/2015;
Qualità Urbana;Decoro e degrado urbano;4;LESSONA/MICHELE (VIA)                                                 ;;27/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;GIVOLETTO/(VIA)                                                       ;;28/06/2015;
Qualità Urbana;Decoro e degrado urbano;4;CARENA/GIACINTO (VIA)                                                 ;;29/06/2015;
Qualità Urbana;Decoro e degrado urbano;5;PAOLO DELLA CELLA/(VIA)                                               ;;29/06/2015;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA)                                                        ;;30/06/2015;
