Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Decoro e degrado urbano;7;COLLETTA/PIETRO (LUNGO DORA)                                          ;Area Verde;02/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;RIVOLI/(PIAZZA)                                                       ;;03/09/2015;
Qualità Urbana;Decoro e degrado urbano;3;CARAGLIO/(VIA)                                                        ;;04/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO)                                            ;Area Verde;04/09/2015;
Qualità Urbana;Decoro e degrado urbano;3;RIETI/(VIA)                                                           ;;07/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;DERNA/(PIAZZA)                                                        ;;07/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;MASSAUA/(PIAZZA)                                                      ;;08/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;MONTANARO/(VIA)                                                       ;Area Verde;08/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;BERTOLLA ALL'ABBADIA DI STURA/(STRADA DA)                             ;;09/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;FATTORELLI/RUBENS (VIA)                                               ;Area Verde;09/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;AVOGADRO/AMEDEO (VIA)                                                 ;;10/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;11/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;FIRENZE/(LUNGO DORA)                                                  ;;11/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;MONTEU DA PO/(VIA)                                                    ;;11/09/2015;
Qualità Urbana;Decoro e degrado urbano;3;ISSIGLIO/(VIA)                                                        ;;12/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;ARIMONDI/GIUSEPPE (CORSO)                                             ;;14/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;GIULIO CESARE/(CORSO)                                                 ;;14/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;REGINA MARGHERITA/(CORSO)                                             ;;15/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;REGINA MARGHERITA/(CORSO)                                             ;;15/09/2015;
Qualità Urbana;Decoro e degrado urbano;10;MONASTIR/(VIA)                                                        ;;15/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. CARLO/(PIAZZA)                                                     ;;16/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;BERNINI/LORENZO (PIAZZA)                                              ;;16/09/2015;
Qualità Urbana;Decoro e degrado urbano;5;BADINI CONFALONIERI/ALFONSO (VIA)                                     ;;16/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;ACERI/(VIA DEGLI)                                                     ;;16/09/2015;
Qualità Urbana;Decoro e degrado urbano;8;NIZZA/(VIA)                                                           ;;17/09/2015;
Qualità Urbana;Decoro e degrado urbano;2;DEMARGHERITA/FRANCESCO (VIA)                                          ;;20/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;VINZAGLIO/(CORSO)                                                     ;;21/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;CARDINALE CAGLIERO/GIOVANNI (VIA)                                     ;;21/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;CARMINE/(VIA DEL)                                                     ;;22/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;AOSTA/(VIA)                                                           ;;22/09/2015;
Qualità Urbana;Decoro e degrado urbano;3;FERRUCCI/FRANCESCO (CORSO)                                            ;;23/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. QUINTINO/(VIA)                                                     ;;24/09/2015;
Qualità Urbana;Decoro e degrado urbano;5;COGNETTI DE MARTIIS/SALVATORE (VIA)                                   ;;24/09/2015;
Qualità Urbana;Decoro e degrado urbano;8;VAL SALICE/(STRADA)                                                   ;;24/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;BERTOLOTTI/DAVIDE (VIA)                                               ;Area Verde;25/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;BETULLE/(VIA DELLE)                                                   ;Area Verde;26/09/2015;
Qualità Urbana;Decoro e degrado urbano;9;NIZZA/(VIA)                                                           ;;26/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA)                                                ;Area Verde;27/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;GERDIL/SIGISMONDO (VIA)                                               ;;28/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;PARMA/(VIA)                                                           ;;28/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;GUICCIARDINI/FRANCESCO GIUSEPPE (VIA)                                 ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;5;BIBIANA/(VIA)                                                         ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;6;RAVIZZA/ALESSANDRINA (VIA)                                            ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;MONTEBELLO/(LARGO)                                                    ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. SIMONE/(VIA)                                                       ;;29/09/2015;
Qualità Urbana;Decoro e degrado urbano;4;TASSONI/ALESSANDRO (CORSO)                                            ;Area Verde;30/09/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. CARLO/(PIAZZA)                                                     ;;01/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;LANZA/GIOVANNI (CORSO)                                                ;;01/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;CHIERI/(CORSO)                                                        ;;01/10/2015;15.56
Qualità Urbana;Decoro e degrado urbano;6;NOVARA/(CORSO)                                                        ;;01/10/2015;09.47
Qualità Urbana;Decoro e degrado urbano;3;DUCHESSA JOLANDA/(VIA)                                                ;;02/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;RIBET/GIOVANNI (VIA)                                                  ;;04/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;S. VITO REVIGLIASCO/(STRADA)                                          ;Area Verde;04/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;MONGINEVRO/(VIA)                                                      ;;05/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;GIULIO CESARE/(CORSO)                                                 ;;05/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;SACCHI/PAOLO (VIA)                                                    ;;06/10/2015;
Qualità Urbana;Decoro e degrado urbano;4;BALME/(VIA)                                                           ;;06/10/2015;
Qualità Urbana;Decoro e degrado urbano;5;GROSSETO/(CORSO)                                                      ;;06/10/2015;
Qualità Urbana;Decoro e degrado urbano;10;VIGLIANI/ONORATO (VIA)                                                ;;06/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;GIOLITTI/GIOVANNI (VIA)                                               ;;07/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;MUZIO SCEVOLA/(PIAZZA)                                                ;;07/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;SETTIMIO SEVERO/(VIALE)                                               ;;07/10/2015;
Qualità Urbana;Decoro e degrado urbano;9;PASSO BUOLE/(VIA)                                                     ;;07/10/2015;
Qualità Urbana;Decoro e degrado urbano;10;TOGLIATTI/PALMIRO (VIA)                                               ;;07/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;CHAMBERY/(VIA)                                                        ;;08/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;ROSSI/LAURO (VIA)                                                     ;;08/10/2015;11.31
Qualità Urbana;Decoro e degrado urbano;6;RESPIGHI/OTTORINO (PIAZZA)                                            ;;09/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;RICASOLI/BETTINO (VIA)                                                ;;09/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;NAPOLI/(LUNGO DORA)                                                   ;;10/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;COLONNA/VITTORIA (VIA)                                                ;;11/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;COLONNA/VITTORIA (VIA)                                                ;;11/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;COLONNA/VITTORIA (VIA)                                                ;;11/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA)                                                        ;;12/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;VIOTTI/GIAMBATTISTA (VIA)                                             ;;13/10/2015;
Qualità Urbana;Decoro e degrado urbano;5;COSSA/PIETRO (VIA)                                                    ;;13/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;TORRICELLI EVANGELISTA/(VIA)                                          ;;14/10/2015;
Qualità Urbana;Decoro e degrado urbano;4;RISORGIMENTO/(PIAZZA)                                                 ;;14/10/2015;
Qualità Urbana;Decoro e degrado urbano;4;SERVAIS/GIOVANNI (VIA)                                                ;;14/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;MERCADANTE/SAVERIO (VIA)                                              ;;14/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;CARRARA/FRANCESCO (PIAZZA)                                            ;Area Verde;14/10/2015;
Qualità Urbana;Decoro e degrado urbano;4;FIANO/(VIA)                                                           ;;15/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;VALDOCCO/(CORSO)                                                      ;;16/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;BRUNELLESCHI/FILIPPO (CORSO)                                          ;;16/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;S. SECONDO/(VIA)                                                      ;;17/10/2015;
Qualità Urbana;Decoro e degrado urbano;2;S. MARINO/(VIA)                                                       ;;19/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;SOMIS/GIOVANNI (VIA)                                                  ;;19/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;ISSIGLIO/(VIA)                                                        ;;20/10/2015;
Qualità Urbana;Decoro e degrado urbano;10;PORTOFINO/(VIA)                                                       ;;20/10/2015;
Qualità Urbana;Decoro e degrado urbano;5;BORGOMASINO/(VIA)                                                     ;;21/10/2015;
Qualità Urbana;Decoro e degrado urbano;5;LANZO/(VIA)                                                           ;;21/10/2015;
Qualità Urbana;Decoro e degrado urbano;8;S. VITO REVIGLIASCO/(STRADA)                                          ;;21/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;22/10/2015;
Qualità Urbana;Decoro e degrado urbano;4;MONTE GRAPPA/(CORSO)                                                  ;;22/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;BERTOLLA/(STRADA)                                                     ;;22/10/2015;
Qualità Urbana;Decoro e degrado urbano;9;PASSO BUOLE/(VIA)                                                     ;;22/10/2015;
Qualità Urbana;Decoro e degrado urbano;6;LAZIO/(LUNGO STURA)                                                   ;;23/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;TIRRENO/(VIA)                                                         ;;26/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;VINZAGLIO/(CORSO)                                                     ;;26/10/2015;
Qualità Urbana;Decoro e degrado urbano;5;PIANEZZA/(STRADA)                                                     ;;26/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;MERCANTI/(VIA)                                                        ;;27/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;MONGRENO/(STRADA)                                                     ;;27/10/2015;
Qualità Urbana;Decoro e degrado urbano;1;PORTA PALATINA/(VIA)                                                  ;Area Verde;28/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. OTTAVIO/(VIA)                                                      ;;28/10/2015;
Qualità Urbana;Decoro e degrado urbano;3;ORSIERA/(VIA)                                                         ;;29/10/2015;
Qualità Urbana;Decoro e degrado urbano;2;TIRRENO/(VIA)                                                         ;;30/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;CIGLIANO/(VIA)                                                        ;;30/10/2015;
Qualità Urbana;Decoro e degrado urbano;9;TUNISI/(VIA)                                                          ;Area Verde;30/10/2015;
Qualità Urbana;Decoro e degrado urbano;9;TROFARELLO/(VIA)                                                      ;;31/10/2015;
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(PIAZZA)                                                    ;;01/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;MONTE GRAPPA/(CORSO)                                                  ;;02/11/2015;
Qualità Urbana;Decoro e degrado urbano;5;STOPPANI/ANTONIO (VIA)                                                ;;02/11/2015;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (VIA)                                                 ;;03/11/2015;
Qualità Urbana;Decoro e degrado urbano;5;STOPPANI/ANTONIO (VIA)                                                ;;03/11/2015;
Qualità Urbana;Decoro e degrado urbano;10;AGNELLI/GIOVANNI (CORSO)                                              ;;03/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;04/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;GIOBERTI/VINCENZO (VIA)                                               ;;05/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;VAGNONE/(VIA)                                                         ;;05/11/2015;
Qualità Urbana;Decoro e degrado urbano;6;VIGEVANO/(CORSO)                                                      ;;05/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;FABRO/ANTONIO (VIA)                                                   ;;06/11/2015;
Qualità Urbana;Decoro e degrado urbano;3;FRASSINETO/(VIA)                                                      ;;06/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;MARIA VITTORIA/(VIA)                                                  ;;09/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;SOLFERINO/(PIAZZA)                                                    ;;09/11/2015;
Qualità Urbana;Decoro e degrado urbano;6;CIGNA/FRANCESCO (VIA)                                                 ;;09/11/2015;
Qualità Urbana;Decoro e degrado urbano;7;BENEVENTO/(VIA)                                                       ;;09/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;MARCO POLO/(VIA)                                                      ;;10/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;FABRIZI/NICOLA (VIA)                                                  ;;11/11/2015;
Qualità Urbana;Decoro e degrado urbano;2;BOSTON/(VIA)                                                          ;Area Verde;12/11/2015;
Qualità Urbana;Decoro e degrado urbano;2;BOSTON/(VIA)                                                          ;;12/11/2015;
Qualità Urbana;Decoro e degrado urbano;7;SIENA/(LUNGO DORA)                                                    ;;17/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;SVIZZERA/(CORSO)                                                      ;;18/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;FRANCIA/(CORSO)                                                       ;;18/11/2015;14.38
Qualità Urbana;Decoro e degrado urbano;3;STELVIO/(VIA)                                                         ;;19/11/2015;
Qualità Urbana;Decoro e degrado urbano;3;VALSUGANA/(VIA)                                                       ;;20/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;APPIO CLAUDIO/(CORSO)                                                 ;;23/11/2015;
Qualità Urbana;Decoro e degrado urbano;4;RIVARA/(VIA)                                                          ;;24/11/2015;
Qualità Urbana;Decoro e degrado urbano;8;ZARA/(PIAZZA)                                                         ;;24/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE GASPERI/ALCIDE (CORSO)                                             ;;25/11/2015;
Qualità Urbana;Decoro e degrado urbano;2;NITTI/FRANCESCO SAVERIO (VIA)                                         ;;25/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;PRINCIPE EUGENIO/(CORSO)                                              ;;26/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;STATUTO/(PIAZZA)                                                      ;;26/11/2015;
Qualità Urbana;Decoro e degrado urbano;5;LULLI/G. BATTISTA (VIA)                                               ;;26/11/2015;
Qualità Urbana;Decoro e degrado urbano;7;FARINI/CARLO LUIGI (CORSO)                                            ;;26/11/2015;
Qualità Urbana;Decoro e degrado urbano;8;ORMEA/(VIA)                                                           ;;26/11/2015;
Qualità Urbana;Decoro e degrado urbano;10;VIGLIANI/ONORATO (VIA)                                                ;;29/11/2015;
Qualità Urbana;Decoro e degrado urbano;9;TRAIANO/(CORSO)                                                       ;;30/11/2015;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA)                                                            ;;01/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;FIRENZE/(LUNGO DORA)                                                  ;;01/12/2015;
Qualità Urbana;Decoro e degrado urbano;6;RESPIGHI/OTTORINO (PIAZZA)                                            ;;02/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;ANTONELLI/ALESSANDRO (LUNGO PO)                                       ;;02/12/2015;
Qualità Urbana;Decoro e degrado urbano;5;QUINCINETTO/(VIA)                                                     ;;03/12/2015;
Qualità Urbana;Decoro e degrado urbano;6;BIASONI/(STRADA DEI)                                                  ;;03/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;VANCHIGLIA/(VIA)                                                      ;;04/12/2015;
Qualità Urbana;Decoro e degrado urbano;3;MURIALDO/DON LEONARDO (VIA)                                           ;;04/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;SAVONA/(LUNGO DORA)                                                   ;;04/12/2015;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO)                                                    ;;04/12/2015;
Qualità Urbana;Decoro e degrado urbano;8;VITTORIO EMANUELE II/(CORSO)                                          ;;06/12/2015;
Qualità Urbana;Decoro e degrado urbano;;;;09/12/2015;
Qualità Urbana;Decoro e degrado urbano;;;;09/12/2015;
Qualità Urbana;Decoro e degrado urbano;2;BARLETTA/(VIA)                                                        ;;09/12/2015;
Qualità Urbana;Decoro e degrado urbano;5;VENARIA/(STRADA ANTICA DELLA)                                         ;;09/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;NAPOLI/(LUNGO DORA)                                                   ;;09/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;BELLINI/VINCENZO (VIA)                                                ;;10/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;LIVORNO/(VIA)                                                         ;;10/12/2015;
Qualità Urbana;Decoro e degrado urbano;3;LANCIA/VINCENZO (LARGO)                                               ;;15/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;MOGADISCIO/(VIA)                                                      ;;15/12/2015;
Qualità Urbana;Decoro e degrado urbano;2;GRADISCA/(VIA)                                                        ;;16/12/2015;
Qualità Urbana;Decoro e degrado urbano;3;ROSSELLI/CARLO E NELLO (CORSO)                                        ;;16/12/2015;
Qualità Urbana;Decoro e degrado urbano;6;BOTTICELLI/SANDRO (VIA)                                               ;;16/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;SACCHI/PAOLO (VIA)                                                    ;;17/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;RIVARA/(VIA)                                                          ;;17/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;UMBRIA/(CORSO)                                                        ;;17/12/2015;
Qualità Urbana;Decoro e degrado urbano;9;PASSO BUOLE/(VIA)                                                     ;;17/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;STATUTO/(PIAZZA)                                                      ;;18/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA)                                                            ;;21/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;CIBRARIO/LUIGI (VIA)                                                  ;;21/12/2015;
Qualità Urbana;Decoro e degrado urbano;5;LANZO/(VIA)                                                           ;Area Verde;21/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;REGINA MARGHERITA/(CORSO)                                             ;;21/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;FABRIZI/NICOLA (VIA)                                                  ;;23/12/2015;
Qualità Urbana;Decoro e degrado urbano;5;BORGARO/(LARGO)                                                       ;;23/12/2015;
Qualità Urbana;Decoro e degrado urbano;10;PORTONE/(STRADA DEL)                                                  ;Area Verde;23/12/2015;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;24/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;BERGAMO/(VIA)                                                         ;;24/12/2015;
Qualità Urbana;Decoro e degrado urbano;7;VERCELLI/(CORSO)                                                      ;;26/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;DE GASPERI/ALCIDE (CORSO)                                             ;;28/12/2015;
Qualità Urbana;Decoro e degrado urbano;6;PACINI/GIOVANNI (VIA)                                                 ;Area Verde;28/12/2015;
Qualità Urbana;Decoro e degrado urbano;10;PORTOFINO/(VIA)                                                       ;;28/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;PORTA PALATINA/(VIA)                                                  ;Area Verde;29/12/2015;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO)                                          ;;30/12/2015;
Qualità Urbana;Decoro e degrado urbano;2;DINA/GIACOMO (VIA)                                                    ;;30/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;S. DONATO/(VIA)                                                       ;;30/12/2015;
Qualità Urbana;Decoro e degrado urbano;9;CANELLI/(VIA)                                                         ;;30/12/2015;
Qualità Urbana;Decoro e degrado urbano;4;SVIZZERA/(CORSO)                                                      ;;30/12/2015;08.11
Qualità Urbana;Veicoli abbandonati;4;NICCOLINI/G.B. (VIA)                                                  ;;04/07/2015;09.58
Qualità Urbana;Veicoli abbandonati;5;GUBBIO/(VIA)                                                          ;;13/10/2015;
