Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Qualità Urbana;Decoro e degrado urbano;7;BORGO DORA/(VIA);;05/05/2014;
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;06/05/2014;
Qualità Urbana;Decoro e degrado urbano;;;;08/05/2014;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA);;08/05/2014;
Qualità Urbana;Decoro e degrado urbano;6;ANCINA/GIOVENALE (VIA);;08/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;PARMA/(VIA);;08/05/2014;
Qualità Urbana;Decoro e degrado urbano;5;PRIMULE/(VIA DELLE);;09/05/2014;
Qualità Urbana;Decoro e degrado urbano;10;PORTONE/(STRADA DEL);;09/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;S. MARTINO/(CORSO);;12/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;CREVACUORE/(VIA);;13/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;FARINI/CARLO LUIGI (CORSO);;14/05/2014;
Qualità Urbana;Decoro e degrado urbano;9;BENGASI/(PIAZZA);;14/05/2014;
Qualità Urbana;Decoro e degrado urbano;10;TAZZOLI/ENRICO (CORSO);;14/05/2014;
Qualità Urbana;Decoro e degrado urbano;8;MONCALIERI/(CORSO);;15/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;FERRARIS/GALILEO (CORSO);;16/05/2014;
Qualità Urbana;Decoro e degrado urbano;6;S. MAURO/(STRADA);;16/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;FILANGIERI/GAETANO (VIA);;19/05/2014;
Qualità Urbana;Decoro e degrado urbano;3;PESCHIERA/(CORSO);;19/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;ANTONELLI/ALESSANDRO (LUNGO PO);;19/05/2014;
Qualità Urbana;Decoro e degrado urbano;8;CAMPANA/FEDERICO (VIA);;19/05/2014;9.00
Qualità Urbana;Decoro e degrado urbano;;;Area Verde;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;FRANCIA/(CORSO);Area Verde;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;SVIZZERA/(CORSO);;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;ZUMAGLIA/(VIA);;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;COLLETTA/PIETRO (LUNGO DORA);Area Verde;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;GIULIO CESARE/(CORSO);;20/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA);;21/05/2014;
Qualità Urbana;Decoro e degrado urbano;3;AVIGLIANA/(VIA);;21/05/2014;
Qualità Urbana;Decoro e degrado urbano;5;PERVINCHE/(VIA DELLE);;21/05/2014;
Qualità Urbana;Decoro e degrado urbano;5;LULLI/G. BATTISTA (VIA);;22/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;PEYRON/AMEDEO (VIA);;23/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;EMILIA/(CORSO);;23/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;GRATTONI/SEVERINO (VIA);;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;ROSSELLI/CARLO E NELLO (CORSO);;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;2;BOSTON/(VIA);Area Verde;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;5;BREGLIO/(VIA);;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;ANCONA/(VIA);;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;7;RIVAROLO/(VIA);;26/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;ROMA/(VIA);;27/05/2014;9.06
Qualità Urbana;Decoro e degrado urbano;1;DUCA D'AOSTA/(PIAZZALE);;28/05/2014;
Qualità Urbana;Decoro e degrado urbano;4;TELESIO/BERNARDINO (CORSO);;28/05/2014;
Qualità Urbana;Decoro e degrado urbano;10;TAZZOLI/ENRICO (CORSO);;28/05/2014;
Qualità Urbana;Decoro e degrado urbano;1;EMANUELE FILIBERTO/(PIAZZA);;30/05/2014;
Qualità Urbana;Decoro e degrado urbano;8;D'AZEGLIO/MASSIMO (CORSO);;30/05/2014;
Qualità Urbana;Decoro e degrado urbano;10;ARTOM/EMANUELE (VIA);;30/05/2014;
Qualità Urbana;Decoro e degrado urbano;9;VENTIMIGLIA/(VIA);Area Verde;03/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;PESCHIERA/(CORSO);;04/06/2014;
Qualità Urbana;Decoro e degrado urbano;1;TORRICELLI EVANGELISTA/(VIA);;06/06/2014;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO);;06/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;AVIGLIANA/(VIA);;09/06/2014;
Qualità Urbana;Decoro e degrado urbano;4;PIANEZZA/(VIA);;09/06/2014;
Qualità Urbana;Decoro e degrado urbano;8;NIZZA/(VIA);;09/06/2014;
Qualità Urbana;Decoro e degrado urbano;10;SETTEMBRINI/LUIGI (CORSO);;10/06/2014;
Qualità Urbana;Decoro e degrado urbano;7;TOTI/ENRICO (PIAZZA);;11/06/2014;
Qualità Urbana;Decoro e degrado urbano;7;VOGHERA/(LUNGO DORA);;11/06/2014;
Qualità Urbana;Decoro e degrado urbano;5;RANDACCIO/GIOVANNI (VIA);;12/06/2014;
Qualità Urbana;Decoro e degrado urbano;4;REGINA MARGHERITA/(CORSO);;13/06/2014;
Qualità Urbana;Decoro e degrado urbano;2;S. MARINO/(VIA);Area Verde;16/06/2014;
Qualità Urbana;Decoro e degrado urbano;6;BELMONTE/(VIA);;16/06/2014;
Qualità Urbana;Decoro e degrado urbano;6;CENA/GIOVANNI (VIA);;16/06/2014;
Qualità Urbana;Decoro e degrado urbano;7;S. GIULIA/(VIA);;17/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;BORSELLINO/PAOLO (VIA)/;;18/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;S. PAOLO/(VIA);;18/06/2014;
Qualità Urbana;Decoro e degrado urbano;5;SANSOVINO/ANDREA (VIA);;18/06/2014;
Qualità Urbana;Decoro e degrado urbano;8;ORMEA/(VIA);;18/06/2014;
Qualità Urbana;Decoro e degrado urbano;1;BODONI/GIAMBATTISTA (PIAZZA);;18/06/2014;15.02
Qualità Urbana;Decoro e degrado urbano;1;PIGAFETTA/ANTONIO (VIA);;19/06/2014;
Qualità Urbana;Decoro e degrado urbano;6;BASSE DI STURA/(STRADA);;19/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;CHAMBERY/(VIA);;19/06/2014;9.52
Qualità Urbana;Decoro e degrado urbano;3;BERNINI/LORENZO (PIAZZA);;23/06/2014;
Qualità Urbana;Decoro e degrado urbano;7;MEISINO/(STRADA DEL);;23/06/2014;
Qualità Urbana;Decoro e degrado urbano;1;C.L.N. (COMITATO LIBERAZIONE NAZIONALE)/(PIAZZA);;24/06/2014;
Qualità Urbana;Decoro e degrado urbano;3;ASIAGO/(VIA);;25/06/2014;
Qualità Urbana;Decoro e degrado urbano;10;TRAIANO/(CORSO);;25/06/2014;
Qualità Urbana;Decoro e degrado urbano;1;VITTORIO EMANUELE II/(CORSO);;25/06/2014;11.45
Qualità Urbana;Decoro e degrado urbano;5;VEROLENGO/(VIA);;25/06/2014;14.44
Qualità Urbana;Decoro e degrado urbano;10;PLAVA/(VIA);;30/06/2014;
Qualità Urbana;Veicoli abbandonati;4;BALME/(VIA);;03/01/2014;19.29
Qualità Urbana;Veicoli abbandonati;1;CAVOUR (PIAZZA);;07/01/2014;
Qualità Urbana;Veicoli abbandonati;3;CREA/(VIA);;07/01/2014;11.02
Qualità Urbana;Veicoli abbandonati;5;AMBROSINI/LUIGI (VIA);;08/01/2014;9.49
Qualità Urbana;Veicoli abbandonati;3;VASSALLI-EANDI/ABATE ANTONIO (VIA);;11/01/2014;
Qualità Urbana;Veicoli abbandonati;4;BALME/(VIA);;11/01/2014;
Qualità Urbana;Veicoli abbandonati;7;VEZZOLANO/(VIA);;13/01/2014;
Qualità Urbana;Veicoli abbandonati;1;SPALLANZANI/LAZZARO (VIA);;13/01/2014;12.25
Qualità Urbana;Veicoli abbandonati;3;MONTE CUCCO/(CORSO);;14/01/2014;
Qualità Urbana;Veicoli abbandonati;5;GOZZOLI/BENOZZO (VIA);;15/01/2014;
Qualità Urbana;Veicoli abbandonati;6;MONTE ROSA/(VIA);;15/01/2014;
Qualità Urbana;Veicoli abbandonati;10;CACCE/(STRADA DELLE);;15/01/2014;
Qualità Urbana;Veicoli abbandonati;4;SVIZZERA/(CORSO);;16/01/2014;
Qualità Urbana;Veicoli abbandonati;5;CHIESA DELLA SALUTE/(VIA);;17/01/2014;
Qualità Urbana;Veicoli abbandonati;6;CHIESA/DAMIANO (VIA);;17/01/2014;
Qualità Urbana;Veicoli abbandonati;6;VISTRORIO/(VIA);;17/01/2014;
Qualità Urbana;Veicoli abbandonati;7;CIGNA/FRANCESCO (VIA);;17/01/2014;
Qualità Urbana;Veicoli abbandonati;5;TOSCANA/(CORSO);;20/01/2014;
Qualità Urbana;Veicoli abbandonati;9;BRAMANTE/(CORSO);;20/01/2014;9.00
Qualità Urbana;Veicoli abbandonati;1;SPALLANZANI/LAZZARO (VIA);;21/01/2014;8.00
Qualità Urbana;Veicoli abbandonati;8;MADAMA CRISTINA/(VIA);;22/01/2014;
Qualità Urbana;Veicoli abbandonati;5;VERONESE/PAOLO (VIA);;22/01/2014;17.15
Qualità Urbana;Veicoli abbandonati;3;CAVALLI/GIOVANNI CARLO (VIA);;23/01/2014;
Qualità Urbana;Veicoli abbandonati;5;AMBROSINI/LUIGI (VIA);;24/01/2014;
Qualità Urbana;Veicoli abbandonati;1;LEPANTO/(CORSO);;24/01/2014;12.29
Qualità Urbana;Veicoli abbandonati;3;MONGINEVRO/(VIA);;25/01/2014;18.28
Qualità Urbana;Veicoli abbandonati;5;SLATAPER/SCIPIO (VIA);;26/01/2014;
Qualità Urbana;Veicoli abbandonati;5;AMBROSINI/LUIGI (VIA);;27/01/2014;
Qualità Urbana;Veicoli abbandonati;7;CIGNA/FRANCESCO (VIA);;28/01/2014;
Qualità Urbana;Veicoli abbandonati;6;ROSSI/LAURO (VIA);;31/01/2014;
Qualità Urbana;Veicoli abbandonati;8;RAFFAELLO/(CORSO);;31/01/2014;
Qualità Urbana;Veicoli abbandonati;5;SAURO/NAZARIO (PIAZZA);;31/01/2014;15.00
Qualità Urbana;Veicoli abbandonati;2;BENE VAGIENNA/(VIA);;03/02/2014;
Qualità Urbana;Veicoli abbandonati;4;PERAZZO/PAOLO PIO (VIA);;03/02/2014;
Qualità Urbana;Veicoli abbandonati;3;MONGINEVRO/(VIA);;04/02/2014;
Qualità Urbana;Veicoli abbandonati;6;SEMPIONE/(VIA);;04/02/2014;
Qualità Urbana;Veicoli abbandonati;2;AGNELLI/GIOVANNI (CORSO);;04/02/2014;20.50
Qualità Urbana;Veicoli abbandonati;4;SVIZZERA/(CORSO);;05/02/2014;
Qualità Urbana;Veicoli abbandonati;7;GIAVENO/(VIA);;05/02/2014;10.33
Qualità Urbana;Veicoli abbandonati;4;ASINARI DI BERNEZZO/VITTORIO (VIA);;05/02/2014;17.03
Qualità Urbana;Veicoli abbandonati;4;BUFFA DI PERRERO/CARLO (VIA);;06/02/2014;
Qualità Urbana;Veicoli abbandonati;7;FORTINO/(STRADA DEL);;07/02/2014;19.28
Qualità Urbana;Veicoli abbandonati;3;OSASCO/(VIA);;09/02/2014;
Qualità Urbana;Veicoli abbandonati;3;ROBILANT GENERALE CARLO DI (PIAZZA);;09/02/2014;
Qualità Urbana;Veicoli abbandonati;4;SALBERTRAND/(VIA);;13/02/2014;
Qualità Urbana;Veicoli abbandonati;7;FORTINO/(STRADA DEL);;13/02/2014;
Qualità Urbana;Veicoli abbandonati;4;SVIZZERA/(CORSO);;17/02/2014;11.50
Qualità Urbana;Veicoli abbandonati;3;MONTE CUCCO/(CORSO);;18/02/2014;
Qualità Urbana;Veicoli abbandonati;9;VENTIMIGLIA/(VIA);;18/02/2014;10.58
Qualità Urbana;Veicoli abbandonati;3;VASSALLI-EANDI/ABATE ANTONIO (VIA);;19/02/2014;
Qualità Urbana;Veicoli abbandonati;3;ROBILANT GENERALE CARLO DI (PIAZZA);;21/02/2014;
Qualità Urbana;Veicoli abbandonati;7;CARMAGNOLA/(VIA);;24/02/2014;
Qualità Urbana;Veicoli abbandonati;9;BRAMANTE/(CORSO);;25/02/2014;13.34
Qualità Urbana;Veicoli abbandonati;6;SEMPIONE/(VIA);;28/02/2014;
Qualità Urbana;Veicoli abbandonati;2;BAINSIZZA/(VIA);;28/02/2014;10.32
Qualità Urbana;Veicoli abbandonati;5;FORLI'/(VIA);;28/02/2014;14.40
Qualità Urbana;Veicoli abbandonati;2;BARLETTA/(VIA);;03/03/2014;13.04
Qualità Urbana;Veicoli abbandonati;2;BALTIMORA/(VIA);;04/03/2014;13.50
Qualità Urbana;Veicoli abbandonati;;;;04/03/2014;18.19
Qualità Urbana;Veicoli abbandonati;1;RE UMBERTO/(CORSO);;05/03/2014;18.57
Qualità Urbana;Veicoli abbandonati;2;AGNELLI/GIOVANNI (CORSO);;05/03/2014;19.26
Qualità Urbana;Veicoli abbandonati;3;ROSSELLI/CARLO E NELLO (CORSO);;06/03/2014;11.16
Qualità Urbana;Veicoli abbandonati;9;PASSO BUOLE/(VIA);;10/03/2014;10.55
Qualità Urbana;Veicoli abbandonati;3;ANGROGNA/(VIA);;10/03/2014;16.43
Qualità Urbana;Veicoli abbandonati;3;DI NANNI/DANTE (VIA);;12/03/2014;7.23
Qualità Urbana;Veicoli abbandonati;7;FORTINO/(STRADA DEL);;12/03/2014;9.15
Qualità Urbana;Veicoli abbandonati;4;FRANCIA/(CORSO);;14/03/2014;
Qualità Urbana;Veicoli abbandonati;8;SPEZIA/(CORSO);;14/03/2014;
Qualità Urbana;Veicoli abbandonati;4;BARI/(VIA);;14/03/2014;9.00
Qualità Urbana;Veicoli abbandonati;4;CEVA/(VIA);;14/03/2014;9.00
Qualità Urbana;Veicoli abbandonati;4;REGINA MARGHERITA/(CORSO);;14/03/2014;9.00
Qualità Urbana;Veicoli abbandonati;4;FRANCIA/(CORSO);;14/03/2014;9.31
Qualità Urbana;Veicoli abbandonati;9;TRAIANO/(CORSO);;15/03/2014;20.27
Qualità Urbana;Veicoli abbandonati;3;BRUNELLESCHI/FILIPPO (CORSO);;17/03/2014;
Qualità Urbana;Veicoli abbandonati;6;SEMPIONE/(LARGO);;17/03/2014;
Qualità Urbana;Veicoli abbandonati;9;SPEZIA/(CORSO);;17/03/2014;7.59
Qualità Urbana;Veicoli abbandonati;4;BUFFA DI PERRERO/CARLO (VIA);;17/03/2014;8.00
Qualità Urbana;Veicoli abbandonati;4;SALBERTRAND/(VIA);;17/03/2014;8.00
Qualità Urbana;Veicoli abbandonati;7;CARMAGNOLA/(VIA);;17/03/2014;10.04
Qualità Urbana;Veicoli abbandonati;;;;18/03/2014;
Qualità Urbana;Veicoli abbandonati;3;POLLENZO/(VIA);;18/03/2014;13.44
Qualità Urbana;Veicoli abbandonati;5;FORLI'/(VIA);;19/03/2014;
Qualità Urbana;Veicoli abbandonati;8;SPEZIA/(CORSO);;19/03/2014;
Qualità Urbana;Veicoli abbandonati;4;CEVA/(VIA);;19/03/2014;13.03
Qualità Urbana;Veicoli abbandonati;3;INGHILTERRA/(CORSO);;20/03/2014;
Qualità Urbana;Veicoli abbandonati;2;GAIDANO/PAOLO (VIA);;23/03/2014;
Qualità Urbana;Veicoli abbandonati;2;OMERO/(PIAZZA);;24/03/2014;
Qualità Urbana;Veicoli abbandonati;4;NETRO/(VIA);;24/03/2014;11.33
Qualità Urbana;Veicoli abbandonati;7;S. MAURIZIO/(CORSO);;24/03/2014;15.30
Qualità Urbana;Veicoli abbandonati;3;CAPRIOLO/LUIGI (VIA);;24/03/2014;13.51
Qualità Urbana;Veicoli abbandonati;4;ZUMAGLIA/(VIA);;25/03/2014;11.44
Qualità Urbana;Veicoli abbandonati;3;MARSIGLI/LUIGI FERDINANDO (VIA);;25/03/2014;12.50
Qualità Urbana;Veicoli abbandonati;1;VITTORIO EMANUELE II/(CORSO);;26/03/2014;10.02
Qualità Urbana;Veicoli abbandonati;5;CARDINALE MASSAIA/GUGLIELMO (VIA);;27/03/2014;18.20
Qualità Urbana;Veicoli abbandonati;7;BIELLA/(VIA);;28/03/2014;12.15
Qualità Urbana;Veicoli abbandonati;2;NEGRI/ADA (VIA);;29/03/2014;
Qualità Urbana;Veicoli abbandonati;2;MOMBASIGLIO/(VIA);;29/03/2014;15.23
Qualità Urbana;Veicoli abbandonati;2;FILADELFIA/(VIA);;31/03/2014;
Qualità Urbana;Veicoli abbandonati;7;S. GIULIA/(VIA);;31/03/2014;
Qualità Urbana;Veicoli abbandonati;9;UNIONE SOVIETICA/(CORSO);;31/03/2014;13.55
Qualità Urbana;Veicoli abbandonati;7;ALESSANDRIA/(VIA);;31/03/2014;16.35
Qualità Urbana;Veicoli abbandonati;3;MARSIGLI/LUIGI FERDINANDO (VIA);;01/04/2014;3.38
Qualità Urbana;Veicoli abbandonati;3;INGHILTERRA/(CORSO);;01/04/2014;13.41
Qualità Urbana;Veicoli abbandonati;4;CEVA/(VIA);;01/04/2014;15.25
Qualità Urbana;Veicoli abbandonati;1;VITTORIO EMANUELE II/(CORSO);;02/04/2014;
Qualità Urbana;Veicoli abbandonati;3;BARDONECCHIA/(VIA);;02/04/2014;
Qualità Urbana;Veicoli abbandonati;4;TASSONI/ALESSANDRO (CORSO);;03/04/2014;
Qualità Urbana;Veicoli abbandonati;9;TRAIANO/(CORSO);;03/04/2014;
Qualità Urbana;Veicoli abbandonati;9;TRAIANO/(CORSO);;03/04/2014;18.57
Qualità Urbana;Veicoli abbandonati;5;GANDINO/GIOVANNI BATTISTA (VIA);;04/04/2014;
Qualità Urbana;Veicoli abbandonati;3;S. PAOLO/(VIA);;04/04/2014;10.59
Qualità Urbana;Veicoli abbandonati;5;GROSSETO/(CORSO);;04/04/2014;14.22
Qualità Urbana;Veicoli abbandonati;7;CARMAGNOLA/(VIA);;07/04/2014;
Qualità Urbana;Veicoli abbandonati;5;PARENZO/(VIA);;08/04/2014;
Qualità Urbana;Veicoli abbandonati;6;CUORGNE'/(VIA);;08/04/2014;8.44
Qualità Urbana;Veicoli abbandonati;5;CINCINNATO/L. QUINZIO (CORSO);;08/04/2014;11.10
Qualità Urbana;Veicoli abbandonati;2;BAINSIZZA/(VIA);;08/04/2014;12.15
Qualità Urbana;Veicoli abbandonati;7;BIELLA/(VIA);;09/04/2014;
Qualità Urbana;Veicoli abbandonati;7;FAA' DI BRUNO EMILIO E FRANCESCO FRATELLI (VIA);;09/04/2014;
Qualità Urbana;Veicoli abbandonati;6;ROPPOLO/(VIA);;09/04/2014;8.50
Qualità Urbana;Veicoli abbandonati;3;CHAMBERY/(VIA);;09/04/2014;11.01
Qualità Urbana;Veicoli abbandonati;3;S. PAOLO/(VIA);;10/04/2014;
Qualità Urbana;Veicoli abbandonati;2;ELBA/(VIA);;11/04/2014;
Qualità Urbana;Veicoli abbandonati;6;CASCINOTTO/(STRADA DEL);;11/04/2014;
Qualità Urbana;Veicoli abbandonati;7;CARMAGNOLA/(VIA);;11/04/2014;9.34
Qualità Urbana;Veicoli abbandonati;5;GROSSETO/(CORSO);;14/04/2014;
Qualità Urbana;Veicoli abbandonati;5;PARENZO/(VIA);;14/04/2014;
Qualità Urbana;Veicoli abbandonati;1;ROSSELLI/CARLO E NELLO (CORSO);;15/04/2014;
Qualità Urbana;Veicoli abbandonati;4;BOSELLI/PAOLO (VIA);;15/04/2014;10.37
Qualità Urbana;Veicoli abbandonati;7;PALERMO/(LARGO);;16/04/2014;11.00
Qualità Urbana;Veicoli abbandonati;4;PACINOTTI/ANTONIO (VIA);;18/04/2014;13.45
Qualità Urbana;Veicoli abbandonati;4;BALANGERO/(VIA);;18/04/2014;16.42
Qualità Urbana;Veicoli abbandonati;7;FIRENZE/(LUNGO DORA);;20/04/2014;15.06
Qualità Urbana;Veicoli abbandonati;3;ISONZO/(VIA);;22/04/2014;12.42
Qualità Urbana;Veicoli abbandonati;2;CASALEGNO/CARLO (VIA);;22/04/2014;14.49
Qualità Urbana;Veicoli abbandonati;7;SELLA/QUINTINO (CORSO);;23/04/2014;
Qualità Urbana;Veicoli abbandonati;8;DANTE/(CORSO);;23/04/2014;14.04
Qualità Urbana;Veicoli abbandonati;3;ROSSELLI/CARLO E NELLO (CORSO);;24/04/2014;
Qualità Urbana;Veicoli abbandonati;4;VALGIOIE/(VIA);;25/04/2014;
Qualità Urbana;Veicoli abbandonati;3;OSASCO/(VIA);Area Verde;28/04/2014;
Qualità Urbana;Veicoli abbandonati;7;SASSARI/(VIA);;28/04/2014;
Qualità Urbana;Veicoli abbandonati;4;SVIZZERA/(CORSO);;28/04/2014;9.30
Qualità Urbana;Veicoli abbandonati;3;MONGINEVRO/(VIA);;29/04/2014;
Qualità Urbana;Veicoli abbandonati;9;CAIO PLINIO/(CORSO);;29/04/2014;
Qualità Urbana;Veicoli abbandonati;1;MARIA TERESA/(PIAZZA);;30/04/2014;9.09
Qualità Urbana;Veicoli abbandonati;7;TABACCHI/ODOARDO (VIA);;05/05/2014;
Qualità Urbana;Veicoli abbandonati;2;DE CANAL/BERNARDO (VIA);;06/05/2014;
Qualità Urbana;Veicoli abbandonati;2;GORIZIA/(VIA);;06/05/2014;
Qualità Urbana;Veicoli abbandonati;4;BALANGERO/(VIA);;06/05/2014;
Qualità Urbana;Veicoli abbandonati;1;CAMOGLI/(VIA);;07/05/2014;
Qualità Urbana;Veicoli abbandonati;4;BALANGERO/(VIA);;07/05/2014;
Qualità Urbana;Veicoli abbandonati;6;ALAGNA/(VIA);;07/05/2014;
Qualità Urbana;Veicoli abbandonati;3;ISONZO/(VIA);;08/05/2014;
Qualità Urbana;Veicoli abbandonati;3;ROSSELLI/CARLO E NELLO (CORSO);;08/05/2014;
Qualità Urbana;Veicoli abbandonati;3;TRAPANI/(CORSO);;08/05/2014;
Qualità Urbana;Veicoli abbandonati;3;CHIANOCCO/(VIA);;08/05/2014;9.05
Qualità Urbana;Veicoli abbandonati;4;BOSELLI/PAOLO (VIA);;12/05/2014;
Qualità Urbana;Veicoli abbandonati;5;TIRABOSCHI/GEROLAMO (VIA);;12/05/2014;
Qualità Urbana;Veicoli abbandonati;6;ULIVI/(VIA DEGLI);;12/05/2014;
Qualità Urbana;Veicoli abbandonati;6;NOMAGLIO/(VIA);;13/05/2014;10.30
Qualità Urbana;Veicoli abbandonati;4;NETRO/(VIA);;16/05/2014;
Qualità Urbana;Veicoli abbandonati;4;ZUMAGLIA/(VIA);;16/05/2014;
Qualità Urbana;Veicoli abbandonati;7;FIRENZE/(LUNGO DORA);;16/05/2014;
Qualità Urbana;Veicoli abbandonati;7;PALERMO/(LARGO);;16/05/2014;
Qualità Urbana;Veicoli abbandonati;7;SCHIO/(VIA);;16/05/2014;
Qualità Urbana;Veicoli abbandonati;2;RENI/GUIDO (VIA);;16/05/2014;11.47
Qualità Urbana;Veicoli abbandonati;4;BIANZE'/(VIA);;16/05/2014;15.42
Qualità Urbana;Veicoli abbandonati;3;FRANCIA/(CORSO);;20/05/2014;
Qualità Urbana;Veicoli abbandonati;6;FELETTO/(VIA);;20/05/2014;
Qualità Urbana;Veicoli abbandonati;4;MUSINE'/(VIA);;20/05/2014;10.05
Qualità Urbana;Veicoli abbandonati;6;QUITTENGO/(VIA);;21/05/2014;
Qualità Urbana;Veicoli abbandonati;1;REGINA MARGHERITA/(CORSO);;21/05/2014;11.39
Qualità Urbana;Veicoli abbandonati;5;BREGLIO/(VIA);;22/05/2014;
Qualità Urbana;Veicoli abbandonati;2;MOMBASIGLIO/(VIA);;26/05/2014;
Qualità Urbana;Veicoli abbandonati;2;ORBASSANO/(CORSO);;26/05/2014;
Qualità Urbana;Veicoli abbandonati;2;TAZZOLI/ENRICO (CORSO);;26/05/2014;
Qualità Urbana;Veicoli abbandonati;3;FENOGLIO GIUSEPPE (BEPPE) (VIA);;26/05/2014;
Qualità Urbana;Veicoli abbandonati;9;OLIVERO/PIER DOMENICO (VIA);;26/05/2014;
Qualità Urbana;Veicoli abbandonati;1;SPALLANZANI/LAZZARO (VIA);;27/05/2014;
Qualità Urbana;Veicoli abbandonati;3;ROBILANT GENERALE CARLO DI (PIAZZA);;28/05/2014;
Qualità Urbana;Veicoli abbandonati;7;MONGRENO/(STRADA);;28/05/2014;
Qualità Urbana;Veicoli abbandonati;6;FOSSATA/(VIA);;29/05/2014;
Qualità Urbana;Veicoli abbandonati;4;MONTANO/MASSIMO (VIA);;29/05/2014;8.31
Qualità Urbana;Veicoli abbandonati;2;DE CANAL/BERNARDO (VIA);;30/05/2014;
Qualità Urbana;Veicoli abbandonati;3;MARTINIANA/(VIA);;03/06/2014;
Qualità Urbana;Veicoli abbandonati;5;MASSARI/GIUSEPPE (VIA);;03/06/2014;
Qualità Urbana;Veicoli abbandonati;3;PRINOTTI/DON LORENZO (VIA);;04/06/2014;
Qualità Urbana;Veicoli abbandonati;7;MACHIAVELLI/NICOLO' (LUNGO PO);;04/06/2014;
Qualità Urbana;Veicoli abbandonati;7;PINEROLO/(VIA);;04/06/2014;13.23
Qualità Urbana;Veicoli abbandonati;7;SASSARI/(VIA);;07/06/2014;
Qualità Urbana;Veicoli abbandonati;3;STELVIO/(VIA);;09/06/2014;
Qualità Urbana;Veicoli abbandonati;4;CEVA/(VIA);;09/06/2014;
Qualità Urbana;Veicoli abbandonati;2;MOMBASIGLIO/(VIA);;10/06/2014;
Qualità Urbana;Veicoli abbandonati;4;MONTE GRAPPA/(CORSO);;10/06/2014;
Qualità Urbana;Veicoli abbandonati;7;BRESCIA/(CORSO);;10/06/2014;
Qualità Urbana;Veicoli abbandonati;7;NAPOLI/(LUNGO DORA);;10/06/2014;
Qualità Urbana;Veicoli abbandonati;6;ANGLESIO/MARTINO (VIA);;11/06/2014;
Qualità Urbana;Veicoli abbandonati;7;ALESSANDRIA/(VIA);;11/06/2014;
Qualità Urbana;Veicoli abbandonati;7;BIELLA/(VIA);;11/06/2014;
Qualità Urbana;Veicoli abbandonati;9;SEBASTOPOLI/(CORSO);;12/06/2014;
Qualità Urbana;Veicoli abbandonati;10;DROSSO/(STRADA DEL);;12/06/2014;
Qualità Urbana;Veicoli abbandonati;10;TRAIANO/(CORSO);;12/06/2014;
Qualità Urbana;Veicoli abbandonati;2;GUGLIELMINETTI/AMALIA (VIA);;16/06/2014;
Qualità Urbana;Veicoli abbandonati;1;MATTEOTTI/GIACOMO (CORSO);;18/06/2014;
Qualità Urbana;Veicoli abbandonati;4;FRANCIA/(CORSO);;18/06/2014;
Qualità Urbana;Veicoli abbandonati;4;FRANCIA/(CORSO);;19/06/2014;7.19
Qualità Urbana;Veicoli abbandonati;6;GERMAGNANO/(VIA);;20/06/2014;
Qualità Urbana;Veicoli abbandonati;4;SVIZZERA/(CORSO);;20/06/2014;15.00
Qualità Urbana;Veicoli abbandonati;10;DROSSO/(STRADA DEL);;20/06/2014;10.14
Qualità Urbana;Veicoli abbandonati;4;TASSONI/ALESSANDRO (CORSO);;20/06/2014;10.56
Qualità Urbana;Veicoli abbandonati;3;PRINOTTI/DON LORENZO (VIA);;20/06/2014;11.25
Qualità Urbana;Veicoli abbandonati;5;MASSARI/GIUSEPPE (VIA);;20/06/2014;11.52
Qualità Urbana;Veicoli abbandonati;8;CAVORETTO/(STRADA DI);;21/06/2014;11.07
