Categoria criminologa;Sottocategoria Criminologica;Circoscrizione;Localita;Area Verde;Data;Ora
Allarme Sociale;Altro;3;MONGINEVRO/(VIA)                                                      ;;03/07/2014;
Allarme Sociale;Altro;4;LESSONA/MICHELE (VIA)                                                 ;;04/07/2014;07.04
Allarme Sociale;Altro;10;AMARI/MICHELE (VIA)                                                   ;;11/07/2014;11.29
Allarme Sociale;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;;14/07/2014;
Allarme Sociale;Altro;1;CARLO FELICE/(PIAZZA)                                                 ;;17/07/2014;
Allarme Sociale;Altro;5;DRUENTO/(VIA)                                                         ;;18/07/2014;
Allarme Sociale;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;23/07/2014;
Allarme Sociale;Altro;7;MARIA AUSILIATRICE/(PIAZZA)                                           ;;23/07/2014;
Allarme Sociale;Altro;4;TELESIO/BERNARDINO (CORSO)                                            ;;24/07/2014;
Allarme Sociale;Altro;1;MAZZINI/GIUSEPPE (VIA)                                                ;;24/07/2014;10.56
Allarme Sociale;Altro;7;BAVA/EUSEBIO (VIA)                                                    ;;24/07/2014;14.21
Allarme Sociale;Altro;7;VERCELLI/(CORSO)                                                      ;;29/07/2014;15.02
Allarme Sociale;Altro;3;VIBERTI/CANDIDO (VIA)                                                 ;;30/07/2014;11.55
Allarme Sociale;Altro;8;SALUZZO/(VIA)                                                         ;;30/07/2014;14.09
Allarme Sociale;Altro;6;MONTANARO/(VIA)                                                       ;Area Verde;01/08/2014;11.23
Allarme Sociale;Altro;5;STAMPINI/ETTORE (VIA)                                                 ;;08/08/2014;
Allarme Sociale;Altro;9;TRAIANO/(CORSO)                                                       ;;08/08/2014;09.30
Allarme Sociale;Altro;7;ZANELLA/GIACOMO (VIA)                                                 ;Area Verde;11/08/2014;09.30
Allarme Sociale;Altro;7;CARMAGNOLA/(VIA)                                                      ;;31/08/2014;13.39
Allarme Sociale;Altro;6;CHIESA/DAMIANO (VIA)                                                  ;;01/09/2014;11.50
Allarme Sociale;Altro;7;RAVENNA/(VIA)                                                         ;;04/09/2014;
Allarme Sociale;Altro;2;ELBA/(VIA)                                                            ;;09/09/2014;
Allarme Sociale;Altro;6;ALFANO/FRANCO (VIA)                                                   ;;10/09/2014;12.12
Allarme Sociale;Altro;1;PO/(VIA)                                                              ;;10/09/2014;15.06
Allarme Sociale;Altro;4;BRIONE/(VIA)                                                          ;;11/09/2014;
Allarme Sociale;Altro;7;NAPOLI/(LUNGO DORA)                                                   ;;12/09/2014;09.00
Allarme Sociale;Altro;5;ORVIETO/(VIA)                                                         ;;16/09/2014;11.20
Allarme Sociale;Altro;7;GIULIO CESARE/(CORSO)                                                 ;;24/09/2014;
Allarme Sociale;Altro;7;S. MAURIZIO/(CORSO)                                                   ;Area Verde;29/09/2014;10.26
Allarme Sociale;Altro;1;TURATI/FILIPPO (CORSO)                                                ;;29/09/2014;14.06
Allarme Sociale;Altro;5;VILLAR/(VIA)                                                          ;;02/10/2014;
Allarme Sociale;Altro;7;CIGNA/FRANCESCO (LARGO)                                               ;;02/10/2014;10.23
Allarme Sociale;Altro;;;;03/10/2014;
Allarme Sociale;Altro;7;NAPOLI/(LUNGO DORA)                                                   ;;06/10/2014;
Allarme Sociale;Altro;9;BENGASI/(PIAZZA)                                                      ;;07/10/2014;
Allarme Sociale;Altro;7;BALBO/CESARE (VIA)                                                    ;;08/10/2014;
Allarme Sociale;Altro;3;LUSERNA DI RORA'/EMANUELE (VIA)                                       ;;09/10/2014;15.00
Allarme Sociale;Altro;;;;15/10/2014;
Allarme Sociale;Altro;5;MORTARA/(CORSO)                                                       ;;21/10/2014;
Allarme Sociale;Altro;7;S. GIULIA/(VIA)                                                       ;;22/10/2014;
Allarme Sociale;Altro;3;REVELLO/(VIA)                                                         ;;04/11/2014;
Allarme Sociale;Altro;1;CARLO ALBERTO/(VIA)                                                   ;;06/11/2014;
Allarme Sociale;Altro;1;CARLO ALBERTO/(VIA)                                                   ;;06/11/2014;
Allarme Sociale;Altro;1;MATTEOTTI/GIACOMO (CORSO)                                             ;;06/11/2014;
Allarme Sociale;Altro;1;ROMA/(VIA)                                                            ;;10/11/2014;13.00
Allarme Sociale;Altro;2;COSENZA/(CORSO)                                                       ;;14/11/2014;
Allarme Sociale;Altro;5;PIANEZZA/(VIA)                                                        ;;17/11/2014;
Allarme Sociale;Altro;3;POLLENZO/(VIA)                                                        ;;18/11/2014;
Allarme Sociale;Altro;6;FOSSATA/(VIA)                                                         ;;18/11/2014;12.36
Allarme Sociale;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;24/11/2014;
Allarme Sociale;Altro;6;GIULIO CESARE/(CORSO)                                                 ;Area Verde;24/11/2014;
Allarme Sociale;Altro;7;VERCELLI/(CORSO)                                                      ;;03/12/2014;
Allarme Sociale;Altro;1;SOLFERINO/(PIAZZA)                                                    ;;10/12/2014;
Allarme Sociale;Altro;6;VIGEVANO/(CORSO)                                                      ;;12/12/2014;
Allarme Sociale;Altro;3;MONTE CIMONE/(VIA)                                                    ;;19/12/2014;
Allarme Sociale;Altro;10;TRAIANO/(CORSO)                                                       ;;29/12/2014;08.50
Allarme Sociale;Altro;6;VIGEVANO/(CORSO)                                                      ;;30/12/2014;07.46
Allarme Sociale;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;31/12/2014;
Allarme Sociale;Atti di vandalismo;10;ARTOM/EMANUELE (VIA)                                                  ;;10/07/2014;
Allarme Sociale;Atti di vandalismo;7;CHIVASSO/(VIA)                                                        ;;27/07/2014;
Allarme Sociale;Atti di vandalismo;6;MERCADANTE/SAVERIO (VIA)                                              ;;01/10/2014;
Allarme Sociale;Atti di vandalismo;6;MAGRA/(STRADA DELLA)                                                  ;;29/10/2014;
Allarme Sociale;Atti di vandalismo;8;MONCALVO/(LARGO)                                                      ;;30/10/2014;
Allarme Sociale;Atti di vandalismo;5;PIANEZZA/(VIA)                                                        ;;17/11/2014;
Allarme Sociale;Atti di vandalismo;7;MODENA/(VIA)                                                          ;;01/12/2014;10.54
Convivenza Civile;Aggregazioni giovanili;4;APPIO CLAUDIO/(CORSO)                                                 ;;01/07/2014;
Convivenza Civile;Altro;2;PINCHIA/CARLO (VIA)                                                   ;;01/07/2014;
Convivenza Civile;Altro;2;SANREMO/(VIA)                                                         ;;01/07/2014;07.53
Convivenza Civile;Altro;3;S. PAOLO/(VIA)                                                        ;;01/07/2014;11.19
Convivenza Civile;Altro;5;VERONESE/PAOLO (VIA)                                                  ;;03/07/2014;
Convivenza Civile;Altro;8;NIZZA/(VIA)                                                           ;;03/07/2014;
Convivenza Civile;Altro;4;LECCE/(CORSO)                                                         ;;03/07/2014;09.19
Convivenza Civile;Altro;2;MONTE NOVEGNO/(VIA)                                                   ;;04/07/2014;
Convivenza Civile;Altro;4;CAPUA/(VIA)                                                           ;;04/07/2014;
Convivenza Civile;Altro;8;SICILIA/(CORSO)                                                       ;;04/07/2014;09.40
Convivenza Civile;Altro;1;CARLO ALBERTO/(VIA)                                                   ;;07/07/2014;
Convivenza Civile;Altro;1;ROMA/(VIA)                                                            ;;07/07/2014;
Convivenza Civile;Altro;2;MONTE LUNGO/(CORSO)                                                   ;;07/07/2014;
Convivenza Civile;Altro;6;ROSSI/LAURO (VIA)                                                     ;;07/07/2014;
Convivenza Civile;Altro;6;VALPRATO/(VIA)                                                        ;;07/07/2014;
Convivenza Civile;Altro;7;COCCONATO/(VIA)                                                       ;;07/07/2014;
Convivenza Civile;Altro;8;PRINCIPE TOMMASO/(VIA)                                                ;;07/07/2014;
Convivenza Civile;Altro;5;CIAMARELLA/(VIA)                                                      ;;07/07/2014;08.00
Convivenza Civile;Altro;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;07/07/2014;09.30
Convivenza Civile;Altro;1;MERCANTI/(VIA)                                                        ;;07/07/2014;10.20
Convivenza Civile;Altro;1;S. TOMMASO/(VIA)                                                      ;;08/07/2014;
Convivenza Civile;Altro;1;VALDOCCO/(CORSO)                                                      ;;08/07/2014;
Convivenza Civile;Altro;6;MOTTARONE/(VIA)                                                       ;;08/07/2014;
Convivenza Civile;Altro;3;CARAGLIO/(VIA)                                                        ;;08/07/2014;09.00
Convivenza Civile;Altro;4;BALANGERO/(VIA)                                                       ;;09/07/2014;
Convivenza Civile;Altro;5;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;09/07/2014;
Convivenza Civile;Altro;1;ROSSELLI/CARLO E NELLO (CORSO)                                        ;;09/07/2014;11.42
Convivenza Civile;Altro;6;PATETTA/FEDERICO (VIA)                                                ;;09/07/2014;13.28
Convivenza Civile;Altro;1;ACCADEMIA ALBERTINA/(VIA)                                             ;Area Verde;10/07/2014;17.19
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;10/07/2014;12.27
Convivenza Civile;Altro;1;BOUCHERON/CARLO (VIA)                                                 ;;11/07/2014;
Convivenza Civile;Altro;1;DICIOTTO DICEMBRE/(PIAZZA)                                            ;;11/07/2014;
Convivenza Civile;Altro;1;PRINCIPE AMEDEO/(VIA)                                                 ;;11/07/2014;
Convivenza Civile;Altro;4;LECCE/(CORSO)                                                         ;;11/07/2014;
Convivenza Civile;Altro;8;PELLICO/SILVIO (VIA)                                                  ;;11/07/2014;
Convivenza Civile;Altro;8;SANTENA/(VIA)                                                         ;;14/07/2014;
Convivenza Civile;Altro;5;STRADELLA/(VIA)                                                       ;;14/07/2014;10.34
Convivenza Civile;Altro;;;;15/07/2014;
Convivenza Civile;Altro;6;TASCA/ANGELO (VIA)                                                    ;Area Verde;15/07/2014;
Convivenza Civile;Altro;7;EMILIA/(CORSO)                                                        ;;15/07/2014;
Convivenza Civile;Altro;9;CANELLI/(VIA)                                                         ;;15/07/2014;
Convivenza Civile;Altro;1;SICCARDI/GIUSEPPE (CORSO)                                             ;;16/07/2014;12.30
Convivenza Civile;Altro;9;TUNISI/(VIA)                                                          ;;16/07/2014;13.58
Convivenza Civile;Altro;6;S. BENIGNO/(VIA)                                                      ;;16/07/2014;14.15
Convivenza Civile;Altro;6;DERNA/(PIAZZA)                                                        ;;17/07/2014;
Convivenza Civile;Altro;6;FRASSINI/(VIA DEI)                                                    ;;17/07/2014;
Convivenza Civile;Altro;2;BALTIMORA/(VIA)                                                       ;;17/07/2014;10.00
Convivenza Civile;Altro;7;NIEVO/IPPOLITO (VIA)                                                  ;;18/07/2014;
Convivenza Civile;Altro;9;TRAIANO/(CORSO)                                                       ;;18/07/2014;
Convivenza Civile;Altro;6;SCARAFIOTTI/(STRADA)                                                  ;;19/07/2014;
Convivenza Civile;Altro;1;TURATI/FILIPPO (CORSO)                                                ;;21/07/2014;
Convivenza Civile;Altro;4;TREVISO/(VIA)                                                         ;;21/07/2014;
Convivenza Civile;Altro;7;BRA/(VIA)                                                             ;;21/07/2014;
Convivenza Civile;Altro;10;CASTELLO DI MIRAFIORI/(STRADA)                                        ;;21/07/2014;
Convivenza Civile;Altro;3;CHALLANT/(VIA)                                                        ;;22/07/2014;09.31
Convivenza Civile;Altro;4;LECCE/(CORSO)                                                         ;;22/07/2014;13.12
Convivenza Civile;Altro;6;CENA/GIOVANNI (VIA)                                                   ;;22/07/2014;14.36
Convivenza Civile;Altro;3;VIGONE/(VIA)                                                          ;;23/07/2014;
Convivenza Civile;Altro;7;CADORE/(CORSO)                                                        ;;23/07/2014;
Convivenza Civile;Altro;7;POLIZIANO/(VIA)                                                       ;;23/07/2014;
Convivenza Civile;Altro;4;MONTE GRAPPA/(CORSO)                                                  ;;24/07/2014;09.32
Convivenza Civile;Altro;6;MOTTARONE/(VIA)                                                       ;;24/07/2014;12.30
Convivenza Civile;Altro;10;VIGLIANI/ONORATO (VIA)                                                ;;25/07/2014;
Convivenza Civile;Altro;4;LESSONA/MICHELE (VIA)                                                 ;;28/07/2014;
Convivenza Civile;Altro;9;VINOVO/(VIA)                                                          ;;28/07/2014;12.00
Convivenza Civile;Altro;6;GALLINA/GIACINTO (VIA)                                                ;;29/07/2014;
Convivenza Civile;Altro;9;PIOBESI/(VIA)                                                         ;;30/07/2014;11.55
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;01/08/2014;09.00
Convivenza Civile;Altro;7;PALLANZA/(VIA)                                                        ;;02/08/2014;11.51
Convivenza Civile;Altro;7;NAPOLI/(LUNGO DORA)                                                   ;;03/08/2014;
Convivenza Civile;Altro;1;VITTORIO EMANUELE II/(CORSO)                                          ;Area Verde;04/08/2014;13.50
Convivenza Civile;Altro;6;BERTOLLA/(STRADA)                                                     ;;06/08/2014;09.00
Convivenza Civile;Altro;4;FRANCIA/(CORSO)                                                       ;;06/08/2014;10.10
Convivenza Civile;Altro;4;FIANO/(VIA)                                                           ;;06/08/2014;10.34
Convivenza Civile;Altro;7;URBINO/(VIA)                                                          ;;06/08/2014;10.34
Convivenza Civile;Altro;5;NIGRA/COSTANTINO (VIA)                                                ;;06/08/2014;12.49
Convivenza Civile;Altro;4;POTENZA/(CORSO)                                                       ;;06/08/2014;11.26
Convivenza Civile;Altro;4;APPIO CLAUDIO/(CORSO)                                                 ;;07/08/2014;09.00
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;07/08/2014;11.10
Convivenza Civile;Altro;3;PRAGELATO/(VIA)                                                       ;;07/08/2014;11.50
Convivenza Civile;Altro;8;D'AZEGLIO/MASSIMO (CORSO)                                             ;;07/08/2014;12.40
Convivenza Civile;Altro;7;PARMA/(VIA)                                                           ;;08/08/2014;12.00
Convivenza Civile;Altro;7;BRESCIA/(CORSO)                                                       ;;08/08/2014;15.42
Convivenza Civile;Altro;3;DI NANNI/DANTE (VIA)                                                  ;;11/08/2014;
Convivenza Civile;Altro;10;DROSSO/(STRADA DEL)                                                   ;;11/08/2014;08.08
Convivenza Civile;Altro;8;DONIZETTI/GAETANO (VIA)                                               ;;11/08/2014;09.00
Convivenza Civile;Altro;8;DANTE/(CORSO)                                                         ;;11/08/2014;10.06
Convivenza Civile;Altro;8;GALLIARI/BERNARDINO (VIA)                                             ;;11/08/2014;10.18
Convivenza Civile;Altro;7;CASALE/(CORSO)                                                        ;;12/08/2014;
Convivenza Civile;Altro;9;ARNALDO DA BRESCIA/(VIA)                                              ;;12/08/2014;
Convivenza Civile;Altro;9;TRAIANO/(CORSO)                                                       ;;12/08/2014;09.14
Convivenza Civile;Altro;7;GIULIO CESARE/(CORSO)                                                 ;;12/08/2014;09.35
Convivenza Civile;Altro;7;S. GIULIA/(VIA)                                                       ;;14/08/2014;09.00
Convivenza Civile;Altro;7;S. OTTAVIO/(VIA)                                                      ;;14/08/2014;09.00
Convivenza Civile;Altro;3;FRANCIA/(CORSO)                                                       ;;14/08/2014;09.30
Convivenza Civile;Altro;6;SOANA/(VIA)                                                           ;;15/08/2014;
Convivenza Civile;Altro;6;ELVO/(VIA)                                                            ;;18/08/2014;
Convivenza Civile;Altro;5;REISS ROMOLI/GUGLIELMO (VIA)                                          ;;18/08/2014;13.11
Convivenza Civile;Altro;5;BREGLIO/(VIA)                                                         ;;20/08/2014;
Convivenza Civile;Altro;9;GENOVA/(VIA)                                                          ;;20/08/2014;13.44
Convivenza Civile;Altro;6;DE ROSA/FERNANDO (VIA)                                                ;;21/08/2014;
Convivenza Civile;Altro;1;ROCCABRUNA/(VIA)                                                      ;;21/08/2014;08.25
Convivenza Civile;Altro;7;MODENA/(VIA)                                                          ;;21/08/2014;09.15
Convivenza Civile;Altro;8;DE AMICIS/EDMONDO (PIAZZA)                                            ;;21/08/2014;09.37
Convivenza Civile;Altro;4;LIVORNO/(VIA)                                                         ;;22/08/2014;
Convivenza Civile;Altro;6;VIGEVANO/(CORSO)                                                      ;;22/08/2014;
Convivenza Civile;Altro;4;RISORGIMENTO/(PIAZZA)                                                 ;;23/08/2014;
Convivenza Civile;Altro;7;BORGO DORA/(VIA)                                                      ;;23/08/2014;
Convivenza Civile;Altro;7;CHIETI/(CORSO)                                                        ;;24/08/2014;
Convivenza Civile;Altro;1;CITTADELLA/(VIA DELLA)                                                ;;25/08/2014;
Convivenza Civile;Altro;4;COSSA/PIETRO (VIA)                                                    ;;26/08/2014;
Convivenza Civile;Altro;5;COSSA/PIETRO (VIA)                                                    ;;28/08/2014;16.08
Convivenza Civile;Altro;1;S. FRANCESCO D'ASSISI/(VIA)                                           ;;29/08/2014;09.29
Convivenza Civile;Altro;7;VANCHIGLIA/(VIA)                                                      ;;01/09/2014;
Convivenza Civile;Altro;1;VIOTTI/GIAMBATTISTA (VIA)                                             ;;01/09/2014;08.30
Convivenza Civile;Altro;1;MAGELLANO/FERDINANDO (VIA)                                            ;;02/09/2014;
Convivenza Civile;Altro;4;RIVARA/(VIA)                                                          ;;02/09/2014;09.00
Convivenza Civile;Altro;8;D'AZEGLIO/MASSIMO (CORSO)                                             ;;02/09/2014;16.32
Convivenza Civile;Altro;6;FELETTO/(VIA)                                                         ;;03/09/2014;
Convivenza Civile;Altro;4;GALVANI/LUIGI (VIA)                                                   ;;03/09/2014;09.30
Convivenza Civile;Altro;3;FRANCIA/(CORSO)                                                       ;;03/09/2014;10.17
Convivenza Civile;Altro;4;BALME/(VIA)                                                           ;;04/09/2014;
Convivenza Civile;Altro;10;FARINELLI/ARTURO (VIA)                                                ;Area Verde;04/09/2014;
Convivenza Civile;Altro;5;FOLIGNO/(VIA)                                                         ;;05/09/2014;11.30
Convivenza Civile;Altro;5;VITERBO/(VIA)                                                         ;;05/09/2014;12.10
Convivenza Civile;Altro;4;BAVENO/(VIA)                                                          ;;08/09/2014;10.00
Convivenza Civile;Altro;10;PISACANE/CARLO (VIA)                                                  ;;09/09/2014;11.44
Convivenza Civile;Altro;7;BALBO/CESARE (VIA)                                                    ;;10/09/2014;11.19
Convivenza Civile;Altro;7;MONGRANDO/(VIA)                                                       ;;10/09/2014;12.12
Convivenza Civile;Altro;6;BOITO/ARRIGO (VIA)                                                    ;;11/09/2014;11.16
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;11/09/2014;15.25
Convivenza Civile;Altro;5;GROSSETO/(CORSO)                                                      ;;12/09/2014;
Convivenza Civile;Altro;7;GIULIA DI BAROLO/(VIA)                                                ;;12/09/2014;
Convivenza Civile;Altro;1;S. DOMENICO/(VIA)                                                     ;;13/09/2014;
Convivenza Civile;Altro;3;PRINCIPI D'ACAJA/(VIA)                                                ;;15/09/2014;10.00
Convivenza Civile;Altro;2;TAZZOLI/ENRICO (CORSO)                                                ;;16/09/2014;
Convivenza Civile;Altro;7;REGIO PARCO/(CORSO)                                                   ;;16/09/2014;10.17
Convivenza Civile;Altro;7;S. SEBASTIANO PO/(VIA)                                                ;;16/09/2014;09.11
Convivenza Civile;Altro;7;GIULIA DI BAROLO/(VIA)                                                ;;17/09/2014;13.00
Convivenza Civile;Altro;4;PRINCIPESSA CLOTILDE/(VIA)                                            ;;17/09/2014;14.00
Convivenza Civile;Altro;6;BRANDIZZO/(VIA)                                                       ;;18/09/2014;12.00
Convivenza Civile;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;19/09/2014;
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;19/09/2014;
Convivenza Civile;Altro;8;MADAMA CRISTINA/(VIA)                                                 ;;19/09/2014;11.45
Convivenza Civile;Altro;6;BOTTICELLI/SANDRO (VIA)                                               ;;20/09/2014;
Convivenza Civile;Altro;6;CRISPI/FRANCESCO (PIAZZA)                                             ;;20/09/2014;
Convivenza Civile;Altro;2;UNIONE SOVIETICA/(CORSO)                                              ;;22/09/2014;
Convivenza Civile;Altro;3;BORSELLINO/PAOLO (VIA)/                                               ;;22/09/2014;
Convivenza Civile;Altro;7;VIGEVANO/(CORSO)                                                      ;;22/09/2014;
Convivenza Civile;Altro;2;ORBASSANO/(LARGO)                                                     ;Area Verde;22/09/2014;12.30
Convivenza Civile;Altro;6;BELMONTE/(VIA)                                                        ;;23/09/2014;
Convivenza Civile;Altro;7;ANTONELLI/ALESSANDRO (LUNGO PO)                                       ;;23/09/2014;
Convivenza Civile;Altro;3;DROVETTI/BERNARDINO (VIA)                                             ;;24/09/2014;08.01
Convivenza Civile;Altro;1;SPALLANZANI/LAZZARO (VIA)                                             ;;25/09/2014;
Convivenza Civile;Altro;1;VITTORIO VENETO/(PIAZZA)                                              ;;26/09/2014;
Convivenza Civile;Altro;5;PALLI/NATALE (VIA)                                                    ;;26/09/2014;
Convivenza Civile;Altro;1;BAVA/EUSEBIO (VIA)                                                    ;;29/09/2014;
Convivenza Civile;Altro;1;CASTELLO/(PIAZZA)                                                     ;;29/09/2014;
Convivenza Civile;Altro;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;29/09/2014;
Convivenza Civile;Altro;9;GIAMBONE/EUSEBIO (CORSO)                                              ;;29/09/2014;
Convivenza Civile;Altro;7;S. MAURIZIO/(CORSO)                                                   ;Area Verde;29/09/2014;10.26
Convivenza Civile;Altro;2;FILADELFIA/(VIA)                                                      ;;29/09/2014;11.45
Convivenza Civile;Altro;1;ARQUATA/(VIA)                                                         ;;30/09/2014;
Convivenza Civile;Altro;7;S. GIULIA/(VIA)                                                       ;;30/09/2014;
Convivenza Civile;Altro;5;FOLIGNO/(VIA)                                                         ;;01/10/2014;
Convivenza Civile;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;01/10/2014;
Convivenza Civile;Altro;7;VERCELLI/(CORSO)                                                      ;;01/10/2014;
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;01/10/2014;08.00
Convivenza Civile;Altro;7;S. GIULIA/(VIA)                                                       ;;01/10/2014;08.34
Convivenza Civile;Altro;6;CEBROSA/(STRADA DELLA)                                                ;;02/10/2014;10.30
Convivenza Civile;Altro;8;BERTHOLLET/CLAUDIO LUIGI (VIA)                                        ;;03/10/2014;
Convivenza Civile;Altro;6;WUILLERMIN/RENATO (VIA)                                               ;;03/10/2014;10.53
Convivenza Civile;Altro;1;REGINA MARGHERITA/(CORSO)                                             ;;03/10/2014;13.32
Convivenza Civile;Altro;9;CERCENASCO/(VIA)                                                      ;;03/10/2014;14.00
Convivenza Civile;Altro;4;LIVORNO/(VIA)                                                         ;;07/10/2014;
Convivenza Civile;Altro;5;MOLISE/(CORSO)                                                        ;;07/10/2014;
Convivenza Civile;Altro;8;GRAN MADRE DI DIO/(PIAZZA)                                            ;;07/10/2014;
Convivenza Civile;Altro;8;PELLICO/SILVIO (VIA)                                                  ;;08/10/2014;
Convivenza Civile;Altro;6;ROSSI/LAURO (VIA)                                                     ;;09/10/2014;
Convivenza Civile;Altro;10;VIGLIANI/ONORATO (VIA)                                                ;;09/10/2014;11.45
Convivenza Civile;Altro;7;FIRENZE/(LUNGO DORA)                                                  ;;09/10/2014;11.50
Convivenza Civile;Altro;7;TORTONA/(CORSO)                                                       ;Area Verde;09/10/2014;13.13
Convivenza Civile;Altro;6;ROSSI/LAURO (VIA)                                                     ;;10/10/2014;10.30
Convivenza Civile;Altro;6;LEINI'/(VIA)                                                          ;;13/10/2014;
Convivenza Civile;Altro;4;CAPELLI/CARLO (VIA)                                                   ;;13/10/2014;07.40
Convivenza Civile;Altro;3;FREIDOUR/(VIA)                                                        ;;15/10/2014;
Convivenza Civile;Altro;7;S. MAURIZIO/(CORSO)                                                   ;;15/10/2014;
Convivenza Civile;Altro;4;DIGIONE/(VIA)                                                         ;;15/10/2014;10.17
Convivenza Civile;Altro;1;S. SECONDO/(VIA)                                                      ;;16/10/2014;
Convivenza Civile;Altro;3;PRONDA/(STRADA DELLA)                                                 ;;16/10/2014;
Convivenza Civile;Altro;3;ADRIANO/(PIAZZA)                                                      ;;16/10/2014;09.21
Convivenza Civile;Altro;3;PAOLINI/FEDERICO (VIA)                                                ;;16/10/2014;09.21
Convivenza Civile;Altro;1;QUARTIERI/(VIA DEI)                                                   ;;16/10/2014;09.24
Convivenza Civile;Altro;4;REGINA MARGHERITA/(CORSO)                                             ;;17/10/2014;
Convivenza Civile;Altro;4;MASSAUA/(PIAZZA)                                                      ;;18/10/2014;
Convivenza Civile;Altro;8;DEL CARRETTO/LUISA (VIA)                                              ;;20/10/2014;
Convivenza Civile;Altro;;;;21/10/2014;
Convivenza Civile;Altro;;;;21/10/2014;
Convivenza Civile;Altro;4;PINELLI/PIERDIONIGI (VIA)                                             ;;21/10/2014;
Convivenza Civile;Altro;4;TASSONI/ALESSANDRO (CORSO)                                            ;;21/10/2014;
Convivenza Civile;Altro;1;S. CHIARA/(VIA)                                                       ;;22/10/2014;
Convivenza Civile;Altro;7;FARINI/CARLO LUIGI (CORSO)                                            ;;23/10/2014;
Convivenza Civile;Altro;5;MORTARA/(CORSO)                                                       ;;24/10/2014;
Convivenza Civile;Altro;2;BUENOS AIRES/(VIA)                                                    ;;27/10/2014;
Convivenza Civile;Altro;3;VIGONE/(VIA)                                                          ;;29/10/2014;13.14
Convivenza Civile;Altro;4;RIVOLI/(PIAZZA)                                                       ;;31/10/2014;
Convivenza Civile;Altro;8;DANTE/(CORSO)                                                         ;;31/10/2014;
Convivenza Civile;Altro;1;GARIBALDI/GIUSEPPE (VIA)                                              ;;03/11/2014;
Convivenza Civile;Altro;7;MONTEBELLO/(VIA)                                                      ;;03/11/2014;
Convivenza Civile;Altro;5;BORGOMASINO/(VIA)                                                     ;;04/11/2014;
Convivenza Civile;Altro;6;CHIUSELLA/(VIA)                                                       ;;04/11/2014;
Convivenza Civile;Altro;7;CHIVASSO/(VIA)                                                        ;;04/11/2014;
Convivenza Civile;Altro;5;LOMBARDIA/(CORSO)                                                     ;;05/11/2014;
Convivenza Civile;Altro;7;LA SALLE/S. GIOVANNI BATTISTA (VIA)                                   ;;05/11/2014;
Convivenza Civile;Altro;8;MONCALIERI/(CORSO)                                                    ;;05/11/2014;
Convivenza Civile;Altro;6;MARTORELLI/RENATO (VIA)                                               ;;07/11/2014;10.15
Convivenza Civile;Altro;6;CHATILLON/(VIA)                                                       ;;08/11/2014;09.15
Convivenza Civile;Altro;2;S. MARINO/(VIA)                                                       ;;10/11/2014;
Convivenza Civile;Altro;3;FREJUS/(VIA)                                                          ;;10/11/2014;08.30
Convivenza Civile;Altro;5;PARENZO/(VIA)                                                         ;;11/11/2014;
Convivenza Civile;Altro;5;GIACHINO/ERRICO (VIA)                                                 ;Area Verde;12/11/2014;
Convivenza Civile;Altro;1;MAZZINI/GIUSEPPE (VIA)                                                ;;13/11/2014;
Convivenza Civile;Altro;5;VENARIA/(VIA)                                                         ;;13/11/2014;
Convivenza Civile;Altro;;;;14/11/2014;
Convivenza Civile;Altro;6;GIULIO CESARE/(CORSO)                                                 ;;14/11/2014;
Convivenza Civile;Altro;6;TARTINI/GIUSEPPE (VIA)                                                ;;14/11/2014;
Convivenza Civile;Altro;2;ORBASSANO/(CORSO)                                                     ;;14/11/2014;11.30
Convivenza Civile;Altro;5;SAORGIO/(VIA)                                                         ;;14/11/2014;15.57
Convivenza Civile;Altro;1;CAVOUR (VIA)                                                          ;;17/11/2014;
Convivenza Civile;Altro;1;LAGRANGE/GIUSEPPE LUIGI (VIA)                                         ;;17/11/2014;
Convivenza Civile;Altro;6;CEBROSA/(STRADA DELLA)                                                ;;18/11/2014;
Convivenza Civile;Altro;7;FARINI/CARLO LUIGI (CORSO)                                            ;;18/11/2014;19.15
Convivenza Civile;Altro;7;NOVARA/(CORSO)                                                        ;;19/11/2014;
Convivenza Civile;Altro;10;BERTANI/AGOSTINO (VIA)                                                ;;19/11/2014;
Convivenza Civile;Altro;;;;20/11/2014;
Convivenza Civile;Altro;1;S. SECONDO/(VIA)                                                      ;;20/11/2014;
Convivenza Civile;Altro;5;RANDACCIO/GIOVANNI (VIA)                                              ;;20/11/2014;09.00
