WKT_GEOM;ID_STALLO;ELEM_RIL;NUM_STALLI;ORDINANZA;NOTE;VIA;NUM_CIVICO;DATA_RIL;COORD_X;COORD_Y
POINT (1394453.46034146 4992783.187318);1911;Stalli disabili;1;ND;Nessuna;VIA CIBRARIO LUIGI;57;20150506000000;;
POINT (1394627.07590414 4992694.02352205);1912;Stalli disabili;1;ND;Nessuna;VIA CIBRARIO LUIGI;43;20150506000000;;
POINT (1395135.24261252 4990253.45472114);1913;Stalli disabili;1;ND;Nessuna;CORSO EINAUDI LUIGI;4;20150506000000;;
POINT (1394609.85186795 4992803.24528533);1915;Stalli disabili;1;ND;Nessuna;VIA LE CHIUSE;70;20150506000000;;
POINT (1394459.2008416 4992886.04444983);1916;Stalli disabili;1;ND;Nessuna;VIA LE CHIUSE;90;20150506000000;;
POINT (1394364.50361623 4992934.35773986);1917;Stalli disabili;1;ND;Nessuna;VIA LE CHIUSE;101;20150506000000;;
POINT (1395188.63162385 4990421.29387323);1918;Stalli disabili;1;2012_03380;Nessuna;VIA LAMARMORA ALFONSO;35;20150506000000;;
POINT (1395037.06736263 4992583.62899663);1919;Stalli disabili;1;ND;Nessuna;VIA LE CHIUSE;20;20150506000000;;
POINT (1394918.81910864 4992750.17322581);1920;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;37;20150506000000;;
POINT (1394952.73394295 4992729.11146667);1921;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;31;20150506000000;;
POINT (1395233.65639239 4990508.17915923);1922;Stalli disabili;1;2012_03379;Nessuna;VIA LAMARMORA ALFONSO;31;20150506000000;;
POINT (1394644.61467643 4992926.01142908);1923;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;59;20150506000000;;
POINT (1394454.82162943 4993060.70800999);1924;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;82;20150506000000;;
POINT (1395049.25412662 4992664.58469445);1925;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;21;20150506000000;;
POINT (1394881.36430103 4990847.77294556);1926;Stalli disabili;1;2009_02195;Nessuna;VIA CANTORE ANTONIO;5;20150506000000;;
POINT (1395209.59812522 4992490.13760576);1927;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;5;20150506000000;;
POINT (1394864.11886544 4990922.79384418);1928;Stalli disabili;1;1999_02145;Nessuna;CORSO MONTEVECCHIO RODOLFO;55;20150506000000;;
POINT (1395020.24175003 4990838.9772029);1929;Stalli disabili;1;1999_02195;Nessuna;CORSO MONTEVECCHIO RODOLFO;45;20150506000000;;
POINT (1395149.76325783 4990755.63916157);1930;Stalli disabili;1;ND;Nessuna;CORSO TRIESTE;1;20150506000000;;
POINT (1394386.17975898 4992404.94494622);1931;Stalli disabili;1;ND;Nessuna;VIA PIFFETTI PIETRO;47;20150506000000;;
POINT (1394721.49550289 4992418.25783725);1933;Stalli disabili;1;ND;Nessuna;VIA PIFFETTI PIETRO;25;20150506000000;;
POINT (1395082.41061386 4992442.76656821);1934;Stalli disabili;1;ND;Nessuna;VIA PIFFETTI PIETRO;1;20150506000000;;
POINT (1394749.33658509 4992555.83649004);1935;Stalli disabili;1;ND;Nessuna;PIAZZA PEYRON AMEDEO;ND;20150506000000;;
POINT (1394649.34199395 4992551.31075882);1936;Stalli disabili;1;ND;Nessuna;PIAZZA PEYRON AMEDEO;13;20150506000000;;
POINT (1394648.75607661 4992614.40346352);1937;Stalli disabili;1;ND;Nessuna;VIA PEYRON AMEDEO;ND;20150506000000;;
POINT (1394546.92523131 4992665.80215001);1938;Stalli disabili;1;ND;Nessuna;VIA PEYRON AMEDEO;40;20150506000000;;
POINT (1394521.68649577 4992680.66416567);1939;Stalli disabili;1;ND;Nessuna;VIA PEYRON AMEDEO;42;20150506000000;;
POINT (1394362.84013715 4992755.99982565);1940;Stalli disabili;1;ND;Nessuna;VIA PEYRON AMEDEO;45;20150506000000;;
POINT (1394294.48442627 4992797.30862943);1941;Stalli disabili;1;ND;Nessuna;VIA PEYRON AMEDEO;58;20150506000000;;
POINT (1394449.06038899 4992540.13823258);1942;Stalli disabili;1;ND;Nessuna;VIA CLEMENTE STEFANO;19;20150506000000;;
POINT (1394718.35089809 4992495.21324438);1943;Stalli disabili;1;ND;Nessuna;VIA TALUCCHI GIUSEPPE;7;20150506000000;;
POINT (1394821.60643156 4992491.7468698);1944;Stalli disabili;1;ND;Nessuna;VIA TALUCCHI GIUSEPPE;1;20150506000000;;
POINT (1394558.89510109 4992483.32901483);1945;Stalli disabili;1;ND;Nessuna;VIA TALUCCHI GIUSEPPE;19;20150506000000;;
POINT (1394447.83219609 4992485.23559536);1946;Stalli disabili;1;ND;Nessuna;VIA TALUCCHI GIUSEPPE;34;20150506000000;;
POINT (1394356.23674238 4992481.63159308);1947;Stalli disabili;1;ND;Nessuna;VIA TALUCCHI GIUSEPPE;44;20150506000000;;
POINT (1394371.63787042 4992673.16348102);1948;Stalli disabili;1;ND;Nessuna;LARGO MIGLIARA GIOVANNI;16;20150506000000;;
POINT (1394535.68366551 4992975.23579065);1951;Stalli disabili;1;ND;Nessuna;VIA S_ DONATO;72;20150506000000;;
POINT (1394401.34284307 4993131.30576801);1952;Stalli disabili;1;ND;Nessuna;VIA PINELLI PIERDIONIGI;95;20150506000000;;
POINT (1394862.67102597 4992923.54208749);1954;Stalli disabili;1;ND;Nessuna;VIA PINELLI PIERDIONIGI;45;20150506000000;;
POINT (1394948.24995354 4992874.70696362);1955;Stalli disabili;1;ND;Nessuna;VIA PINELLI PIERDIONIGI;33;20150506000000;;
POINT (1395164.66013313 4990717.70766768);1956;Stalli disabili;1;1999_02195;Nessuna;CORSO FERRARIS GALILEO;38;20150507000000;;
POINT (1395125.49933574 4990638.85399021);1957;Stalli disabili;1;1999_02195;Nessuna;CORSO FERRARIS GALILEO;46;20150507000000;;
POINT (1395006.36825067 4990404.91273091);1958;Stalli disabili;1;2005_00704;Nessuna;CORSO FERRARIS GALILEO;70;20150507000000;;
POINT (1394936.84199883 4990366.18332241);1959;Stalli disabili;1;ND;Nessuna;CORSO EINAUDI LUIGI;18;20150507000000;;
POINT (1394781.23062294 4989956.75346901);1960;Stalli disabili;1;1999_02695;Nessuna;CORSO FERRARIS GALILEO;106;20150507000000;;
POINT (1394636.41594061 4989676.33619713);1961;Stalli disabili;1;1999_02695;Nessuna;CORSO FERRARIS GALILEO;134;20150507000000;;
POINT (1394562.7084181 4989625.71992502);1962;Stalli disabili;1;1999_02695;Nessuna;CORSO ROSSELLI CARLO E NELLO;62;20150507000000;;
POINT (1394540.26529871 4989616.40560348);1963;Stalli disabili;1;1999_02695;Nessuna;CORSO ROSSELLI CARLO E NELLO;45;20150507000000;;
POINT (1394462.49853859 4989661.27966754);1964;Stalli disabili;1;1999_02695;Nessuna;CORSO ROSSELLI CARLO E NELLO;66;20150507000000;;
POINT (1394434.81426181 4989653.00003639);1965;Stalli disabili;1;1999_02695;Nessuna;CORSO ROSSELLI CARLO E NELLO;61;20150507000000;;
POINT (1394378.22225509 4989689.63752686);1966;Stalli disabili;1;ND;Nessuna;CORSO ROSSELLI CARLO E NELLO;78;20150507000000;;
POINT (1394385.40692911 4993301.97446765);1967;Stalli disabili;1;ND;Nessuna;CORSO REGINA MARGHERITA;247;20150507000000;;
POINT (1394624.48652934 4993184.74503954);1968;Stalli disabili;1;ND;Nessuna;CORSO REGINA MARGHERITA;227;20150507000000;;
POINT (1394284.27217987 4989847.47728042);1969;Stalli disabili;1;ND;Nessuna;CORSO DUCA DEGLI ABRUZZI;89;20150507000000;;
POINT (1394725.48440414 4993134.10102373);1971;Stalli disabili;1;ND;Nessuna;CORSO REGINA MARGHERITA;219;20150507000000;;
POINT (1395152.28162709 4992928.55021204);1973;Stalli disabili;1;ND;Nessuna;CORSO REGINA MARGHERITA;183;20150507000000;;
POINT (1394446.27043234 4989816.37914224);1974;Stalli disabili;1;ND;Nessuna;VIA CARLE GIUSEPPE E ANTONIO;32;20150507000000;;
POINT (1395306.77954294 4992791.92294298);1976;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;6;20150507000000;;
POINT (1394475.15983767 4989791.29828255);1977;Stalli disabili;1;ND;Nessuna;VIA CARLE GIUSEPPE E ANTONIO;31;20150507000000;;
POINT (1395216.80511434 4992830.04538038);1978;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;15;20150507000000;;
POINT (1394617.65919439 4989726.48573009);1979;Stalli disabili;1;ND;Nessuna;VIA CARLE GIUSEPPE E ANTONIO;10;20150507000000;;
POINT (1394315.65085436 4989906.11471876);1980;Stalli disabili;1;2000_02695;Nessuna;CORSO DUCA DEGLI ABRUZZI;83;20150507000000;;
POINT (1394991.7893252 4992944.20308441);1981;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;38;20150507000000;;
POINT (1394886.99238805 4990349.06475466);1982;Stalli disabili;1;ND;Nessuna;CORSO EINAUDI LUIGI;21;20150507000000;;
POINT (1394880.52141918 4992999.58039353);1983;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;50;20150507000000;;
POINT (1394582.27257792 4989803.83566041);1985;Stalli disabili;1;ND;Nessuna;VIA CASSINI GIAN DOMENICO;66;20150507000000;;
POINT (1394518.68113902 4993167.45263706);1986;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;95;20150507000000;;
POINT (1394473.72098413 4993190.57290446);1987;Stalli disabili;1;ND;Nessuna;VIA PRINCIPESSA CLOTILDE;101;20150507000000;;
POINT (1394653.55053325 4989921.55844934);1988;Stalli disabili;1;2000_02695;Nessuna;VIA CASSINI GIAN DOMENICO;49;20150507000000;;
POINT (1394811.40460132 4990139.05541746);1989;Stalli disabili;1;ND;Nessuna;VIA COLOMBO CRISTOFORO;21;20150507000000;;
POINT (1394431.20095491 4993224.03248988);1990;Stalli disabili;1;ND;Nessuna;VIA PARAVIA ALESSANDRO;11;20150507000000;;
POINT (1394750.0373126 4990125.07659045);1991;Stalli disabili;1;2000_02695;Nessuna;VIA CASSINI GIAN DOMENICO;32;20150507000000;;
POINT (1394442.20785761 4993119.31062916);1992;Stalli disabili;1;ND;Nessuna;VIA MEDAIL;23;20150507000000;;
POINT (1394597.35343089 4993112.02070456);1994;Stalli disabili;1;ND;Nessuna;VIA BOSSI CARLO;28;20150507000000;;
POINT (1394650.52232695 4993031.69029169);1995;Stalli disabili;1;ND;Nessuna;VIA BOGETTO GABRIELE;4;20150507000000;;
POINT (1394778.37739094 4992834.06784539);1996;Stalli disabili;1;ND;Nessuna;VIA TENIVELLI CARLO;23;20150507000000;;
POINT (1394690.22608951 4992918.9724624);1997;Stalli disabili;1;ND;Nessuna;VIA GALVANI LUIGI;15;20150507000000;;
POINT (1394389.0617238 4992098.97783449);1998;Stalli disabili;1;ND;Nessuna;VIA CASALIS GOFFREDO;57;20150507000000;;
POINT (1394313.7251725 4991946.09739979);1999;Stalli disabili;1;ND;Nessuna;VIA CASALIS GOFFREDO;71;20150507000000;;
POINT (1394480.45532702 4990014.22573712);2000;Stalli disabili;1;1999_02695;Nessuna;CORSO DE GASPERI ALCIDE;41;20150515000000;;
POINT (1394445.06137443 4989993.05931891);2001;Stalli disabili;1;2000_02072;Nessuna;CORSO DE GASPERI ALCIDE;40;20150515000000;;
POINT (1394515.56155832 4990072.39076202);2002;Stalli disabili;1;ND;Nessuna;CORSO DE GASPERI ALCIDE;34;20150515000000;;
POINT (1394648.41736596 4990221.12116607);2003;Stalli disabili;1;ND;Nessuna;CORSO DE GASPERI ALCIDE;20;20150515000000;;
POINT (1394701.31015275 4990290.99287638);2004;Stalli disabili;1;ND;Nessuna;VIA BOVE GIACOMO;1;20150515000000;;
POINT (1394568.22490701 4990366.2903709);2005;Stalli disabili;1;ND;Nessuna;VIA BOVE GIACOMO;15;20150515000000;;
POINT (1394734.54913524 4990355.77458076);2006;Stalli disabili;1;ND;Nessuna;VIA MARCO POLO;13;20150515000000;;
POINT (1394788.20533445 4990028.63594459);2007;Stalli disabili;1;ND;Nessuna;VIA VESPUCCI AMERIGO;33;20150515000000;;
POINT (1394759.41761461 4990050.82305222);2008;Stalli disabili;1;2000_02695;Nessuna;VIA VESPUCCI AMERIGO;30;20150515000000;;
POINT (1394627.34265172 4990126.92627135);2009;Stalli disabili;1;2000_02695;Nessuna;VIA VESPUCCI AMERIGO;42;20150515000000;;
POINT (1394631.17367757 4990102.86543678);2010;Stalli disabili;1;2000_02695;Nessuna;VIA PIAZZI GIUSEPPE;9;20150515000000;;
POINT (1394493.81181283 4990202.32449404);2011;Stalli disabili;1;1999_02695;Nessuna;VIA VESPUCCI AMERIGO;52;20150515000000;;
POINT (1394538.46363406 4990301.902261);2012;Stalli disabili;1;ND;Nessuna;VIA COLOMBO CRISTOFORO;36;20150515000000;;
POINT (1394545.80537435 4989940.20589188);2013;Stalli disabili;1;2000_02695;Nessuna;VIA PIAZZI GIUSEPPE;23;20150518000000;;
POINT (1394424.11475268 4989723.11500312);2014;Stalli disabili;1;2000_02695;Nessuna;VIA PIAZZI GIUSEPPE;50;20150518000000;;
POINT (1394628.87701689 4989979.87106567);2015;Stalli disabili;1;ND;Nessuna;VIA CABOTO SEBASTIANO;27;20150518000000;;
POINT (1394546.53544556 4990036.00516643);2016;Stalli disabili;1;2000_02695;Nessuna;VIA CABOTO SEBASTIANO;32;20150518000000;;
POINT (1394503.57871274 4989897.00592739);2018;Stalli disabili;1;ND;Nessuna;VIA TORRICELLI EVANGELISTA;35;20150518000000;;
POINT (1394552.9706316 4989866.64154901);2019;Stalli disabili;1;2000_02695;Nessuna;VIA TORRICELLI EVANGELISTA;29;20150518000000;;
POINT (1394669.85557932 4989800.0125129);2020;Stalli disabili;1;ND;Nessuna;VIA TORRICELLI EVANGELISTA;11;20150518000000;;
POINT (1394811.56275374 4989708.12177338);2022;Stalli disabili;1;ND;Nessuna;LARGO RE UMBERTO;114;20150518000000;;
POINT (1395721.60113775 4989730.4225311);1640;Stalli disabili;1;ND;Nessuna;VIA NIZZA;65;20150401000000;;
POINT (1395382.18068866 4990444.16513306);1641;Stalli disabili;1;ND;Nessuna;VIA PASTRENGO;16;20150401000000;;
POINT (1395466.79618672 4990462.49884851);1642;Stalli disabili;1;ND;Nessuna;VIA MASSENA ANDREA;37;20150401000000;;
POINT (1395395.53096496 4990338.93571677);1643;Stalli disabili;1;ND;Nessuna;VIA MASSENA ANDREA;54;20150401000000;;
POINT (1395602.77652986 4990468.46523884);1646;Stalli disabili;1;ND;Nessuna;VIA S_ SECONDO;25;20150401000000;;
POINT (1395571.00561313 4990183.04915564);1648;Stalli disabili;1;ND;Nessuna;VIA SACCHI PAOLO;46;20150401000000;;
POINT (1395475.21149226 4990506.84261542);1649;Stalli disabili;1;ND;Nessuna;VIA LEGNANO;15;20150401000000;;
POINT (1395650.67518467 4990425.9194761);1650;Stalli disabili;1;ND;Nessuna;VIA CAMERANA GIOVANNI;nd;20150401000000;;
POINT (1395561.57084543 4990351.01173873);1651;Stalli disabili;1;ND;Nessuna;VIA PASTRENGO;3;20150401000000;;
POINT (1395420.47879864 4990287.42464659);1652;Stalli disabili;1;ND;Nessuna;VIA VALEGGIO;14;20150401000000;;
POINT (1395721.55510137 4990484.07430209);1654;Stalli disabili;1;ND;Nessuna;VIA MONTEVECCHIO RODOLFO;1;20150401000000;;
POINT (1395409.54263474 4990144.30423568);1655;Stalli disabili;1;2002_00976;Nessuna;VIA GOVERNOLO;9;20150402000000;;
POINT (1395234.68252043 4990152.35389409);1656;Stalli disabili;1;ND;Nessuna;CORSO SOMMEILLER GERMANO;35;20150402000000;;
POINT (1395234.68252043 4990152.35389409);1657;Stalli disabili;1;ND;Nessuna;CORSO SOMMEILLER GERMANO;35;20150402000000;;
POINT (1395178.45550278 4990063.11004677);1658;Stalli disabili;1;ND;Nessuna;VIA VICO G_ BATTISTA;1;20150402000000;;
POINT (1394822.48825802 4994697.77840043);1659;Stalli disabili;1;2011_02917;Nessuna;VIA BORGARO;53;20150409000000;;
POINT (1394411.27124046 4994660.15510929);1660;Stalli disabili;1;ND;Nessuna;LARGO TOSCANA;50;20150409000000;;
POINT (1394860.50559531 4994908.71595532);1661;Stalli disabili;1;ND;Nessuna;PIAZZA VILLARI PASQUALE;4;20150409000000;;
POINT (1394519.18673558 4994842.16233759);1664;Stalli disabili;1;ND;Nessuna;CORSO POTENZA;125;20150409000000;;
POINT (1396454.10266764 4992480.87098565);1665;Stalli disabili;1;ND;Nessuna;PIAZZA DELLA REPUBBLICA;19;20150409000000;;
POINT (1396437.43644812 4992453.5418777);1666;Stalli disabili;1;ND;Nessuna;PIAZZA DELLA REPUBBLICA;17;20150409000000;;
POINT (1396408.2145028 4992461.59418179);1667;Stalli disabili;1;ND;Nessuna;PIAZZA DELLA REPUBBLICA;17;20150409000000;;
POINT (1396291.22578809 4992349.10762623);1668;Stalli disabili;1;ND;Nessuna;PIAZZA DELLA REPUBBLICA;7;20150409000000;;
POINT (1396331.94521697 4992254.05009755);1669;Stalli disabili;1;ND;Nessuna;PIAZZA DELLA REPUBBLICA;3;20150409000000;;
POINT (1394785.27557443 4994701.93725359);1670;Stalli disabili;1;ND;Nessuna;VIA LUINI BERNARDINO;74;20150409000000;;
POINT (1394732.7262052 4994713.65775455);1671;Stalli disabili;1;2011_03337;Nessuna;VIA LUINI BERNARDINO;83;20150409000000;;
POINT (1394585.35910143 4994876.20300351);1672;Stalli disabili;1;ND;Nessuna;CORSO POTENZA;136;20150409000000;;
POINT (1396733.86421076 4992385.24682146);1674;Stalli disabili;1;ND;Nessuna;VIA BAZZI GIOVANNI ANTONIO;2;20150409000000;;
POINT (1396885.97000829 4992421.0067167);1675;Stalli disabili;1;ND;Nessuna;LUNGO DORA SAVONA;26;20150409000000;;
POINT (1396925.40845253 4992296.78901947);1677;Stalli disabili;1;ND;Nessuna;VIA GENE GIUSEPPE;2;20150409000000;;
POINT (1396961.49627623 4992257.5314481);1678;Stalli disabili;1;ND;Nessuna;LUNGO DORA SAVONA;32;20150409000000;;
POINT (1397234.27479779 4992065.71100085);1682;Stalli disabili;1;ND;Nessuna;LUNGO DORA FIRENZE;101;20150409000000;;
POINT (1397009.37440824 4992402.31311627);1684;Stalli disabili;1;ND;Nessuna;LUNGO DORA FIRENZE;67;20150409000000;;
POINT (1395549.32777143 4992781.0758906);1686;Stalli disabili;1;ND;Nessuna;CORSO REGINA MARGHERITA;190;20150410000000;;
POINT (1395543.08231348 4992891.58488074);1688;Stalli disabili;1;ND;Nessuna;CORSO PRINCIPE ODDONE;30;20150410000000;;
POINT (1396389.85322771 4993126.18845291);1689;Stalli disabili;1;ND;Nessuna;LUNGO DORA NAPOLI;32;20150410000000;;
POINT (1396450.95271813 4992786.78007829);1691;Stalli disabili;1;ND;Nessuna;VIA BORGO DORA;34;20150410000000;;
POINT (1396131.46192566 4993198.51197481);1696;Stalli disabili;1;ND;Nessuna;STRADA DEL FORTINO;24;20150410000000;;
POINT (1395921.0420369 4993175.96556636);1697;Stalli disabili;1;ND;Nessuna;VIA PESARO;15;20150410000000;;
POINT (1396095.60010174 4993071.35259445);1698;Stalli disabili;1;ND;Nessuna;VIA CIGNA FRANCESCO;42;20150410000000;;
POINT (1395944.9367637 4992826.66699657);1699;Stalli disabili;1;ND;Nessuna;VIA CIGNA FRANCESCO;15;20150410000000;;
POINT (1394966.93719362 4994718.14762796);1701;Stalli disabili;1;ND;Nessuna;VIA PORTULA;8;20150413000000;;
POINT (1393323.87001354 4990273.5904493);1702;Stalli disabili;1;2006;Nessuna;VIA TOLMINO;35;20150415000000;;
POINT (1392967.46740443 4989691.43054163);1704;Stalli disabili;1;2014;Nd;VIA NEGRI ADA;26;20150415000000;;
POINT (1393004.36758375 4989673.46390418);1705;Stalli disabili;1;1989;Nd;VIA NEGRI ADA;22;20150415000000;;
POINT (1392724.27012515 4989940.54630608);1706;Stalli disabili;1;2003;Nd;VIA BASSANO;3;20150415000000;;
POINT (1392727.97027011 4989206.01634146);1707;Stalli disabili;1;1991;Nd;CORSO SEBASTOPOLI;250;20150415000000;;
POINT (1396659.52525112 4992558.68684845);1708;Stalli disabili;1;ND;Nessuna;VIA PRIOCCA CLEMENTE DAMIANO;17;20150415000000;;
POINT (1396609.57997588 4992691.59092837);1709;Stalli disabili;1;ND;Nessuna;VIA RIVAROLO;nd;20150415000000;;
POINT (1392595.24558932 4989272.50837448);1710;Stalli disabili;1;ND;Nd;CORSO SEBASTOPOLI;272;20150415000000;;
POINT (1396670.88708568 4992681.27789174);1711;Stalli disabili;1;ND;Nessuna;VIA LA SALLE S_ GIOVANNI BATTISTA;14;20150415000000;;
POINT (1396644.13298274 4992604.18135606);1712;Stalli disabili;1;ND;Nessuna;VIA CIGNAROLI;8;20150415000000;;
POINT (1392518.02310655 4989378.85743308);1713;Stalli disabili;1;2010_03601;Nd;CORSO SIRACUSA;59;20150415000000;;
POINT (1396617.99887539 4992570.94265228);1714;Stalli disabili;1;ND;Nessuna;VIA LA SALLE S_ GIOVANNI BATTISTA;6;20150415000000;;
POINT (1392566.22996092 4989485.21049099);1715;Stalli disabili;1;2011;Nd;VIA BARLETTA;139;20150415000000;;
POINT (1397229.236774 4992781.36192719);1716;Stalli disabili;1;ND;Nessuna;CORSO BRESCIA;62;20150415000000;;
POINT (1397565.94010692 4992591.98156365);1718;Stalli disabili;1;ND;Nessuna;VIA PADOVA;76;20150415000000;;
POINT (1397582.39198164 4992568.68691303);1719;Stalli disabili;1;ND;Nessuna;VIA PADOVA;78;20150415000000;;
POINT (1397452.30856689 4992599.40380219);1720;Stalli disabili;1;ND;Nessuna;VIA FOGGIA;40;20150415000000;;
POINT (1397188.8245498 4992273.76122535);1721;Stalli disabili;1;ND;Nessuna;CORSO REGIO PARCO;22;20150415000000;;
POINT (1397201.29357346 4992300.28857735);1723;Stalli disabili;1;ND;Nessuna;CORSO REGIO PARCO;24;20150415000000;;
POINT (1397519.6499747 4992070.37772628);1726;Stalli disabili;1;ND;Nessuna;VIA MODENA;62;20150415000000;;
POINT (1394685.07077769 4994212.31930771);1728;Stalli disabili;1;ND;Nessuna;VIA VAL DELLA TORRE;3;20150415000000;;
POINT (1397401.91022137 4992402.4524563);1729;Stalli disabili;1;ND;Nessuna;CORSO REGIO PARCO;38;20150415000000;;
POINT (1397272.49316168 4992273.09287145);1730;Stalli disabili;1;ND;Nessuna;VIA MESSINA;14;20150415000000;;
POINT (1397226.28988269 4992111.23841487);1731;Stalli disabili;1;ND;Nessuna;VIA CATANIA;3;20150415000000;;
POINT (1396828.88968063 4992234.70570735);1732;Stalli disabili;1;ND;Nessuna;VIA FIOCHETTO GIANFRANCESCO;ND;20150415000000;;
POINT (1395755.99716731 4994218.34078196);1733;Stalli disabili;1;ND;Nessuna;VIA STRADELLA;60;20150415000000;;
POINT (1395767.30113621 4994200.10390731);1734;Stalli disabili;1;ND;Nessuna;VIA STRADELLA;58;20150415000000;;
POINT (1397063.99221646 4992788.20859383);1736;Stalli disabili;1;ND;Nessuna;VIA BOLOGNA;21;20150416000000;;
POINT (1397335.93936632 4992815.07452872);1740;Stalli disabili;1;ND;Nessuna;VIA PEDROTTI CARLO;5;20150416000000;;
POINT (1397653.0243896 4992853.80762767);1743;Stalli disabili;1;ND;Nessuna;CORSO NOVARA;99;20150416000000;;
POINT (1397516.12900651 4993077.95289445);1744;Stalli disabili;1;ND;Nessuna;CORSO NOVARA;71;20150416000000;;
POINT (1396984.7740276 4992776.4663688);1746;Stalli disabili;1;ND;Nessuna;VIA PARMA;11;20150416000000;;
POINT (1397543.8470635 4993233.9038801);1747;Stalli disabili;1;2007;Nd;VIA TERNENGO;19;20150416000000;;
POINT (1398003.36619489 4993413.80792949);1748;Stalli disabili;1;ND;Nd;VIA PONCHIELLI AMILCARE;34;20151210000000;;
POINT (1395775.15950718 4992952.74511401);1749;Stalli disabili;1;ND;Nessuna;VIA SALERNO;12;20150421000000;;
