,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
117,ROOFTOP,"Corso Toscana, 88, 10149 Torino TO, Italy",ChIJ72oXuUlsiEcRSS1DoEzLnmA,"CORSO TOSCANA 88, TORINO, Italia",45.09801,7.653849999999998,1,10149,OK,street_address
118,ROOFTOP,"Via Santorre di Santarosa, 11, 10131 Torino TO, Italy",ChIJpxVhsZ5yiEcR8u5iMQpiZLM,"VIA SANTORRE DI SANTAROSA,11, TORINO, Italia",45.06248009999999,7.7015723,1,10131,OK,street_address
119,ROOFTOP,"Via Luciano Manara, 10, 10133 Torino TO, Italy",ChIJoRAZcF9tiEcR3XsSwEIEX1c,"VIA MANARA 10, TORINO, Italia",45.0561319,7.6938118,1,10133,OK,street_address
120,ROOFTOP,"Str. S. Vincenzo, 44, 10131 Torino TO, Italy",ChIJOz9cFchyiEcRHu3N3UYvuW0,"STRADA SAN VINCENZO 44, TORINO, Italia",45.0470677,7.7157861,1,10131,OK,street_address
121,ROOFTOP,"Via Carlo Capelli, 51, 10146 Torino TO, Italy",ChIJ0VdkKotsiEcRotozC1XyNYk,"VIA CAPELLI 51, TORINO, Italia",45.079577,7.6337547,1,10146,OK,street_address
122,ROOFTOP,"Via S. Sebastiano Po, 6, 10132 Torino TO, Italy",ChIJp6uo-fNyiEcRGEpnnOFfG6o,"VIA SAN SEBASTIANO PO, 6, TORINO, Italia",45.07083,7.725989999999999,1,10132,OK,street_address
123,ROOFTOP,"Via degli Abeti, 13, 10156 Torino TO, Italy",ChIJeYjX1R5uiEcRzoZ9EYUPDe0,"VIA ABETI 13, TORINO, Italia",45.13076,7.70958,1,10156,OK,street_address
124,ROOFTOP,"Via dei Pioppi, 45, 10156 Torino TO, Italy",ChIJEWa9mB1uiEcR7idQrrMgQzs,"VIA DEI PIOPPI 45, TORINO, Italia",45.12635,7.71229,1,10156,OK,street_address
125,ROOFTOP,"Via Lemie, 48, 10149 Torino TO, Italy",ChIJPS2-gbZtiEcR0Rxc2FWQBLQ,"VIA LEMIE, 48, TORINO, Italia",45.0961219,7.666371,1,10149,OK,street_address
126,ROOFTOP,"Via Cardinale Guglielmo Massaia, 113, 10147 Torino TO, Italy",ChIJ-dIZV8ltiEcRnDluaKN5mpI,"VIA CARDINAL MASSAIA 113, TORINO, Italia",45.1026208,7.668355200000001,1,10147,OK,street_address
127,ROOFTOP,"Via Fossano, 16, 10144 Torino TO, Italy",ChIJE5H6b6xtiEcRHocMrvdZ2To,"VIA FOSSANO 16, TORINO, Italia",45.085633,7.660862099999999,1,10144,OK,street_address
128,ROOFTOP,"Via Filippo Acciarini, 20, 10137 Torino TO, Italy",ChIJY1BVlysTiEcRN4qVH_k-sNs,"VIA ACCIARINI 20, TORINO, Italia",45.0408812,7.641442899999999,1,10137,OK,premise
129,ROOFTOP,"Via Filippo Acciarini, 20, 10137 Torino TO, Italy",ChIJY1BVlysTiEcRN4qVH_k-sNs,"VIA ACCIARINI 20, TORINO, Italia",45.0408812,7.641442899999999,1,10137,OK,premise
130,ROOFTOP,"Corso Regio Parco, 19, 10152 Torino TO, Italy",ChIJ90Ccs3htiEcRc8BQYOlmT24,"CORSO REGIO PARCO 19, TORINO, Italia",45.0771027,7.6945139,1,10152,OK,street_address
131,ROOFTOP,"Corso Lombardia, 98, 10151 Torino TO, Italy",ChIJCXLPZkZsiEcRJkSr0hMMO1s,"CORSO LOMBARDIA 98, TORINO, Italia",45.0960314,7.6472685,1,10151,OK,street_address
132,ROOFTOP,"Via S. Marino, 107, 10137 Torino TO, Italy",ChIJG2bPIiwTiEcRwsOocieY71s,"VIA SAN MARINO 107, TORINO, Italia",45.0399077,7.638562899999999,1,10137,OK,street_address
133,ROOFTOP,"Corso Benedetto Croce, 26, 10135 Torino TO, Italy",ChIJNUXCXeESiEcRKvaQNBPylYA,"CORSO B. CROCE 26, TORINO, Italia",45.020516,7.6447388,1,10135,OK,street_address
134,RANGE_INTERPOLATED,"Via Pietro Thouar, 2, 10149 Torino TO, Italy",Ei1WaWEgUGlldHJvIFRob3VhciwgMiwgMTAxNDkgVG9yaW5vIFRPLCBJdGFsaWEiGhIYChQKEgknx8SzTWyIRxFcaEPePhP6UhAC,"VIA THOUAR 2, TORINO, Italia",45.0915936,7.655966499999999,1,10149,OK,street_address
135,ROOFTOP,"Via delle Verbene, 6, 10151 Torino TO, Italy",ChIJ57CDMhJsiEcRxP4d-X81D3g,"VIA DELLE VERBENE 6, TORINO, Italia",45.10430729999999,7.6339776,1,10151,OK,street_address
136,ROOFTOP,"Viale dei Mughetti, 29, 10151 Torino TO, Italy",ChIJDU5yaw1siEcRmSipNbwN808,"VIALE MUGHETTI 29/1, TORINO, Italia",45.10252999999999,7.627750000000001,1,10151,OK,street_address
137,ROOFTOP,"Via Lemie, 48, 10149 Torino TO, Italy",ChIJPS2-gbZtiEcR0Rxc2FWQBLQ,"VIA LEMIE, 48, TORINO, Italia",45.0961219,7.666371,1,10149,OK,street_address
138,ROOFTOP,"Corso Racconigi, 31, 10139 Torino TO, Italy",ChIJ6QC7yuRsiEcR5XNXhESCfQ8,"CORSO RACCONIGI 31, TORINO, Italia",45.07158760000001,7.647334,1,10139,OK,street_address
139,ROOFTOP,"Via Luserna di Rorà, 14, 10139 Torino TO, Italy",ChIJ8zST-eNsiEcRmv36w6mZxGk,"VIA LUSERNA, 14, TORINO, Italia",45.0674125,7.6477659,1,10139,OK,street_address
140,ROOFTOP,"Via Giuditta Sidoli, 10, 10135 Torino TO, Italy",ChIJw4HZjt4SiEcRh1opPKRdNjI,"VIA SIDOLI,10, TORINO, Italia",45.027593,7.6466232,1,10135,OK,street_address
141,ROOFTOP,"Via Flecchia Giovanni, 10, 10127 Torino TO, Italy",ChIJVV_sNOgSiEcRvFWSZd3csp8,"VIA FLECCHIA,10, TORINO, Italia",45.02321,7.65499,1,10127,OK,street_address
142,ROOFTOP,"Via Pietro Palmieri, 58, 10138 Torino TO, Italy",ChIJgbRiXgNtiEcRQO0DPwFJobk,"VIA PALMIERI 58, TORINO, Italia",45.0718366,7.659515600000001,1,10138,OK,street_address
143,ROOFTOP,"Str. Castello di Mirafiori, 45, 10135 Torino TO, Italy",ChIJM9uD1gUTiEcR-J42LXfL0eM,"STRADA CASTELLO MIRAFIORI 45, TORINO, Italia",45.01198,7.62946,1,10135,OK,street_address
144,ROOFTOP,"Via Vezzolano, 20, 10153 Torino TO, Italy",ChIJfd7EtfRyiEcRXwN3_2SYjXs,"VIA VEZZOLANO,  20, TORINO, Italia",45.07229479999999,7.721447400000001,1,10153,OK,street_address
145,ROOFTOP,"Via Michele Buniva, 19, 10124 Torino TO, Italy",ChIJk_kGh4JyiEcRvBOFS4Ktths,"VIA BUNIVA 19, TORINO, Italia",45.0703719,7.698999099999999,1,10124,OK,street_address
146,ROOFTOP,"Via Bettino Ricasoli, 30, 10153 Torino TO, Italy",ChIJc0UlBYRyiEcRtenpTOgX8MU,"VIA RICASOLI 30, TORINO, Italia",45.0719777,7.705285699999999,1,10153,OK,street_address
147,ROOFTOP,"Via Carlo Lorenzini, 4, 10147 Torino TO, Italy",ChIJnVHmJ8dtiEcRCiyeYNHcMjs,"VIA LORENZINI 4, TORINO, Italia",45.0999868,7.677997799999999,1,10147,OK,premise
148,ROOFTOP,"Via Vincenzo Lancia, 140, 10141 Torino TO, Italy",ChIJrZom6r9siEcRD4aiCBlBYA8,"VIA        LANCIA              140, TORINO, Italia",45.0628398,7.628413699999999,1,10141,OK,street_address
149,ROOFTOP,"Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy",ChIJoRpz_A1tiEcR67IlbrJX1M8,"VIA MONTECUCCOLI, 12, TORINO, Italia",45.070437,7.670993500000001,1,10121,OK,premise
150,ROOFTOP,"Via Alassio, 20, 10126 Torino TO, Italy",ChIJQZCvnrUSiEcRoLRs2n3NT-8,"VIA ALASSIO 20, TORINO, Italia",45.03936909999999,7.668836700000001,1,10126,OK,street_address
151,ROOFTOP,"Corso Novara, 26, 10152 Torino TO, Italy",ChIJE5IfCpBtiEcRPLCUfAeCY_4,"CORSO      NOVARA              26, TORINO, Italia",45.0869563,7.691585199999999,1,10152,OK,street_address
152,ROOFTOP,"Corso Giulio Cesare, 26, 10152 Torino TO, Italy",ChIJQZnvf5ttiEcRjwsINFPIAgU,"CORSO GIULIO CESARE 26, TORINO, Italia",45.08301789999999,7.688000499999999,1,10152,OK,street_address
153,ROOFTOP,"Corso Unione Sovietica, 490, 10135 Torino TO, Italy",ChIJ9WN9WxoTiEcRdeBOlrX82rA,"CORSO UNIONE SOVIETICA,490, TORINO, Italia",45.0192373,7.6306929,1,10135,OK,street_address
154,ROOFTOP,"Via Lavagna, 8, 10126 Torino TO, Italy",ChIJB8gddLcSiEcRNbK2o3wkG-c,"VIA LAVAGNA, 8, TORINO, Italia",45.03348,7.669299999999999,1,10126,OK,street_address
155,ROOFTOP,"Via Paolo della Cella, 3, 10148 Torino TO, Italy",ChIJlYU8iMRtiEcRmqcqee_T2dM,"VIA P. DELLA CELLA, 3, TORINO, Italia",45.1048777,7.6786276,1,10148,OK,street_address
156,ROOFTOP,"Corso Novara, 26, 10152 Torino TO, Italy",ChIJE5IfCpBtiEcRPLCUfAeCY_4,"CORSO  NOVARA   26, TORINO, Italia",45.0869563,7.691585199999999,1,10152,OK,street_address
157,ROOFTOP,"Corso S. Maurizio, 8, 10124 Torino TO, Italy",ChIJTQwThXttiEcRrvXIKUhkYPQ,"CORSO SAN MAURIZIO,8, TORINO, Italia",45.0710607,7.692885199999999,1,10124,OK,street_address
158,ROOFTOP,"Via Raimondo Montecuccoli, 12, 10121 Torino TO, Italy",ChIJoRpz_A1tiEcR67IlbrJX1M8,"VIA MONTECUCCOLI, 12, TORINO, Italia",45.070437,7.670993500000001,1,10121,OK,premise
159,ROOFTOP,"Via Antonio Meucci, 9, 10121 Torino TO, Italy",ChIJW5b-Xw1tiEcRDUQpebbMJ98,"VIA MEUCCI,9, TORINO, Italia",45.0698037,7.674631000000001,1,10121,OK,street_address
160,ROOFTOP,"Via Giorgio Bidone, 11, 10125 Torino TO, Italy",ChIJ21cg1EVtiEcRUbhK5TQhUGc,"VIA G.BIDONE 11, TORINO, Italia",45.0529957,7.6772984,1,10125,OK,street_address
161,ROOFTOP,"Via Pietro Frattini, 11, 10137 Torino TO, Italy",ChIJfZsNuTATiEcRPRUjnWId8nw,"VIA FRATTINI 11, TORINO, Italia",45.0360521,7.628849,1,10137,OK,street_address
162,ROOFTOP,"Via Niccolò Paganini, 22, 10154 Torino TO, Italy",ChIJw1EFOHhyiEcRkpuLz5ofoV0,"VIA PAGANINI,22, TORINO, Italia",45.08540929999999,7.704685799999999,1,10154,OK,street_address
163,ROOFTOP,"Via Foglizzo, 15, 10149 Torino TO, Italy",ChIJ_VMrLkZsiEcRpc7UlUEazzY,"VIA        FOGLIZZO            15, TORINO, Italia",45.0964797,7.648635700000001,1,10149,OK,street_address
164,ROOFTOP,"Via Amilcare Ponchielli, 56, 10154 Torino TO, Italy",ChIJU0U8znlyiEcR47guApibX9s,"VIA PONCHIELLI,56, TORINO, Italia",45.0857879,7.7058793,1,10154,OK,street_address
165,ROOFTOP,"Via Giovanni Pacini, 28, 10154 Torino TO, Italy",ChIJAdeLNIZtiEcRMXYO1oUX21U,"VIA PACINI,28, TORINO, Italia",45.0857013,7.6994071,1,10154,OK,street_address
166,ROOFTOP,"Via Tolmino, 40, 10141 Torino TO, Italy",ChIJZ0nPWdlsiEcRiJwWxEuakeQ,"VIA TOLMINO, 40, TORINO, Italia",45.05706,7.64491,1,10141,OK,street_address
167,ROOFTOP,"Via Paolo Gaidano, 126, 10137 Torino TO, Italy",ChIJSzZ2WkoTiEcRgzagU_EdgEY,"VIA GAIDANO 126, TORINO, Italia",45.04241649999999,7.6219723,1,10137,OK,street_address
168,ROOFTOP,"Via Vincenzo Lancia, 140, 10141 Torino TO, Italy",ChIJrZom6r9siEcRD4aiCBlBYA8,"VIA   LANCIA   140, TORINO, Italia",45.0628398,7.628413699999999,1,10141,OK,street_address
169,ROOFTOP,"Via Tolmino, 40, 10141 Torino TO, Italy",ChIJZ0nPWdlsiEcRiJwWxEuakeQ,"VIA TOLMINO, 40, TORINO, Italia",45.05706,7.64491,1,10141,OK,street_address
170,ROOFTOP,"Via Messina, 14, 10153 Torino TO, Italy",ChIJ-ZhwNH9tiEcRUJo71AXXXj4,"VIA MESSINA 14, TORINO, Italia",45.07626519999999,7.6947427,1,10153,OK,street_address
171,ROOFTOP,"Via Antonio Cecchi, 18, 10152 Torino TO, Italy",ChIJdwejUJhtiEcRRJyOGqnyXW4,"VIA CECCHI, 18, TORINO, Italia",45.0860264,7.6825218,1,10152,OK,premise
172,ROOFTOP,"Corso Venezia, 29, 10147 Torino TO, Italy",ChIJuUX8QL5tiEcRgJbDNqnMiyA,"CORSO  VENEZIA 29, TORINO, Italia",45.0942245,7.6807889,1,10147,OK,street_address
173,ROOFTOP,"Corso Caio Plinio, 2, 10127 Torino TO, Italy",ChIJgSYSGsMSiEcRnieotBbd1ag,"CORSO CAIO PLINIO,2, TORINO, Italia",45.02655410000001,7.6549516,1,10127,OK,street_address
174,ROOFTOP,"Via Figlie dei Militari, 25, 10131 Torino TO, Italy",ChIJ2w7h7JByiEcRzICSHSN1PMA,"VIA FIGLIE MILITARI 25, TORINO, Italia",45.0643227,7.7096435,1,10131,OK,street_address
175,ROOFTOP,"Corso Tortona, 41, 10153 Torino TO, Italy",ChIJv0FwnIZyiEcRccDK-53Gg24,"CORSO TORTONA N 41, TORINO, Italia",45.0725632,7.706506500000001,1,10153,OK,street_address
176,ROOFTOP,"Via Torrazza Piemonte, 10, 10127 Torino TO, Italy",ChIJhSVE1u0SiEcR_p1EnPpmweM,"VIA TORRAZZA P.TE N. 10, TORINO, Italia",45.01665999999999,7.656239999999999,1,10127,OK,street_address
177,ROOFTOP,"Via Luigi Palma di Cesnola, 29, 10127 Torino TO, Italy",ChIJm6zKOOgSiEcR9fEN9j4FFvU,"VIA PALMA DI CESNOLA 29, TORINO, Italia",45.0231375,7.6540422,1,10127,OK,street_address
178,ROOFTOP,"Via Duchessa Jolanda, 29, 10138 Torino TO, Italy",ChIJU0NvKAJtiEcRyA79vlKvEnE,"VIA DUCHESSA JOLANDA 29, TORINO, Italia",45.0755363,7.657372000000001,1,10138,OK,premise
179,ROOFTOP,"Via Luserna di Rorà, 14, 10139 Torino TO, Italy",ChIJ8zST-eNsiEcRmv36w6mZxGk,"VIA LUSERNA DI RORA', 14, TORINO, Italia",45.0674125,7.6477659,1,10139,OK,street_address
180,RANGE_INTERPOLATED,"Via Casteldelfino, 24, 10147 Torino TO, Italy",Ei5WaWEgQ2FzdGVsZGVsZmlubywgMjQsIDEwMTQ3IFRvcmlubyBUTywgSXRhbGlhIhoSGAoUChIJI5nCiMhtiEcRhIsdA4jBgWwQGA,"VIA        CASTELDELFINO       24, TORINO, Italia",45.1004777,7.6726292,1,10147,OK,street_address
181,ROOFTOP,"Via Tunisi, 102, 10134 Torino TO, Italy",ChIJHVJD59ESiEcRaBXlPDb0BxU,"VIA TUNISI 102, TORINO, Italia",45.0366049,7.6551939,1,10134,OK,street_address
182,ROOFTOP,"Via Bettino Ricasoli, 15, 10153 Torino TO, Italy",ChIJQyGJUIRyiEcRRs1wnoUbipY,"VIA RICASOLI 15, TORINO, Italia",45.0704283,7.7062366,1,10153,OK,street_address
183,ROOFTOP,"Via le Chiuse, 80, 10144 Torino TO, Italy",ChIJ3XqAY6ptiEcRQlHEt7Cb0pk,"VIA        LE CHIUSE           80, TORINO, Italia",45.0810311,7.659809600000001,1,10144,OK,street_address
184,ROOFTOP,"Via Bardassano, 5, 10132 Torino TO, Italy",ChIJE14xLZByiEcRX2FAArLjclk,"VIA  BARDASSANO 5, TORINO, Italia",45.067017,7.711492999999999,1,10132,OK,street_address
185,ROOFTOP,"Via Giuseppe Giacosa, 25, 10125 Torino TO, Italy",ChIJvS1OpERtiEcRbQ2oeErb8To,"VIA        GIACOSA             25, TORINO, Italia",45.0547891,7.6822158,1,10125,OK,street_address
186,ROOFTOP,"Via Leo Lanfranco, 2, 10137 Torino TO, Italy",ChIJGcQChioTiEcR6OxmiYkERl8,"VIA L. LANFRANCO 2 (EX V. FILADELFIA), TORINO, Italia",45.0416342,7.644998500000001,1,10137,OK,"establishment,point_of_interest,school"
187,ROOFTOP,"Via Giacomo Balla, 27, 10137 Torino TO, Italy",ChIJ46fGd7VsiEcR_8ls_2opy8E,"VIA  BALLA  27, TORINO, Italia",45.0477742,7.6254047,1,10137,OK,street_address
188,ROOFTOP,"Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy",ChIJcfSeE7cSiEcR4z27u_2ySmo,"PIAZZA GIACOMINI 24, TORINO, Italia",45.03387,7.67009,1,10126,OK,street_address
189,ROOFTOP,"Piazzeta Luciano Jona, 7, 10135 Torino TO, Italy",ChIJp9FerW0TiEcRJTXE6YFCsc8,"PIAZZETTA  L. JONA              5, TORINO, Italia",45.0197904,7.6145359,1,10135,OK,"establishment,point_of_interest,school"
190,ROOFTOP,"Via Domodossola, 54, 10145 Torino TO, Italy",ChIJDTuCzPdsiEcR5qaPgDKOzKU,"VIA DOMODOSSOLA 54, TORINO, Italia",45.0803407,7.6428717,1,10145,OK,street_address
191,ROOFTOP,"Via Bologna, 153, 10154 Torino TO, Italy",ChIJF1R7bXdyiEcRrcFNx3-U6gM,"VIA BOLOGNA 153, TORINO, Italia",45.0880437,7.706240599999999,1,10154,OK,street_address
192,RANGE_INTERPOLATED,"Via Pianezza, 300, 10044 Pianezza TO, Italy",EixWaWEgUGlhbmV6emEsIDMwMCwgMTAwNDQgUGlhbmV6emEgVE8sIEl0YWxpYSIbEhkKFAoSCUMuEXlSaohHES4l8ydQNkWGEKwC,"VIA PIANEZZA, 300, TORINO, Italia",45.0955546,7.569125799999999,1,10044,OK,street_address
193,ROOFTOP,"Str. di S. Mauro, 24, 10156 Torino TO, Italy",ChIJfy5-fRZyiEcRWgNMCuLUcZ4,"STRADA     S. MAURO            24, TORINO, Italia",45.09965589999999,7.725975099999999,1,10156,OK,street_address
194,ROOFTOP,"Via degli Abeti, 13, 10156 Torino TO, Italy",ChIJeYjX1R5uiEcRzoZ9EYUPDe0,"VIA        DEGLI ABETI         13, TORINO, Italia",45.13076,7.70958,1,10156,OK,street_address
195,ROOFTOP,"Via delle Magnolie, 9, 10151 Torino TO, Italy",ChIJieGAQRNsiEcRLLv3Z8CZ8wM,"VIA      MAGNOGLIE              9, TORINO, Italia",45.10179,7.63333,1,10151,OK,street_address
196,ROOFTOP,"Via Ottavio Revel, 8, 10121 Torino TO, Italy",ChIJUT5X9BFtiEcR36v9DU8pOK4,"VIA REVEL                       8, TORINO, Italia",45.0690856,7.670025399999999,1,10121,OK,street_address
197,ROOFTOP,"Via Giacinto Pacchiotti, 80, 10146 Torino TO, Italy",ChIJl6jDRIlsiEcR9MzmlRaYC6k,"VIA PACCHIOTTI                 80, TORINO, Italia",45.0783885,7.627599999999999,1,10146,OK,street_address
198,ROOFTOP,"Via Baltimora, 110, 10137 Torino TO, Italy",ChIJy8j5_NJsiEcRZKh3FRU6f5k,"VIA        BALTIMORA           110, TORINO, Italia",45.04593,7.63871,1,10137,OK,street_address
199,ROOFTOP,"Via Tofane, 22, 10141 Torino TO, Italy",ChIJnzMTtutsiEcRoiubGKWSL1g,"VIA        TOFANE              22, TORINO, Italia",45.0659141,7.6344796,1,10141,OK,street_address
200,ROOFTOP,"Corso Vercelli, 141, 10155 Torino TO, Italy",ChIJ5RBRL-1tiEcRUMlv1hOha1I,"C.SO VERCELLI, 141/6, TORINO, Italia",45.09735879999999,7.692191399999999,1,10155,OK,premise
201,ROOFTOP,"Via Bligny, 1, 10122 Torino TO, Italy",ChIJxagnXgttiEcRsJVVL3dUToU,"VIA        BLIGNY              1 BIS, TORINO, Italia",45.0749127,7.6759051,1,10122,OK,street_address
202,ROOFTOP,"Corso Alessandro Tassoni, 15, 10143 Torino TO, Italy",ChIJh1MB1gFtiEcRUfc88WcpPjI,"CORSO TASSONI, 15, TORINO, Italia",45.07778560000001,7.655862099999999,1,10143,OK,street_address
203,ROOFTOP,"Via Giuseppe Piazzi, 57, 10129 Torino TO, Italy",ChIJ_XN5iy9tiEcRzjvGW32njeA,"VIA PIAZZI 57, TORINO, Italia",45.0518284,7.658464500000001,1,10129,OK,street_address
204,ROOFTOP,"Via Gerolamo Tiraboschi, 33, 10149 Torino TO, Italy",ChIJnbWe7kpsiEcRt9uTyjjCi7Q,"VIA        TIRABOSCHI          33, TORINO, Italia",45.0976033,7.659627299999999,1,10149,OK,street_address
205,ROOFTOP,"Via Santhià, 76, 10154 Torino TO, Italy",ChIJb0g2g4xtiEcRQloLsS4Nuhw,"VIA        SANTHIA'            76, TORINO, Italia",45.09453,7.69918,1,10154,OK,street_address
206,ROOFTOP,"Via Mentana, 14, 10133 Torino TO, Italy",ChIJG9P4RF9tiEcRHtXEwtcT5_I,"VIA        MENTANA             14, TORINO, Italia",45.05531930000001,7.6934845,1,10133,OK,street_address
207,ROOFTOP,"Corso Benedetto Croce, 17, 10135 Torino TO, Italy",ChIJoRA3N-ESiEcR0QQC1abT6B0,"CORSO B. CROCE, 17, TORINO, Italia",45.0210742,7.6471248,1,10135,OK,street_address
208,RANGE_INTERPOLATED,"Via Germonio, 12, 10095 [no name] TO, Italy",EixWaWEgR2VybW9uaW8sIDEyLCAxMDA5NSBbbm8gbmFtZV0gVE8sIEl0YWxpYSIaEhgKFAoSCWEbMAKfbIhHEZGbvPOTOnGtEAw,"VIA GERMONIO                   12, TORINO, Italia",45.066855,7.6117351,1,10095,OK,street_address
209,ROOFTOP,"Via Asigliano Vercellese, 10, 10153 Torino TO, Italy",ChIJZ3lCYvVyiEcR58WuP0DC69o,"VIA ASIGLIANO VERCELLESE 10, TORINO, Italia",45.07576,7.724150000000001,1,10153,OK,street_address
210,ROOFTOP,"Via Sant'Ottavio, 7, 10124 Torino TO, Italy",ChIJt5wuQGNtiEcRudH961H74QI,"VIA SANT'OTTAVIO 7, TORINO, Italia",45.0674455,7.6933495,1,10124,OK,street_address
211,ROOFTOP,"Via Giovanni Pacini, 28, 10154 Torino TO, Italy",ChIJAdeLNIZtiEcRMXYO1oUX21U,"VIA PACINI,28, TORINO, Italia",45.0857013,7.6994071,1,10154,OK,street_address
212,ROOFTOP,"Via Filippo Juvarra, 14, 10122 Torino TO, Italy",ChIJ2bmhBAxtiEcRcCLaRwfjVqc,"VIA JUVARRA 14, TORINO, Italia",45.0741456,7.671962499999999,1,10122,OK,street_address
213,ROOFTOP,"Piazza Polonia, 94, 10126 Torino TO, Italy",ChIJe8lOALESiEcRoFBfxcicclo,"PIAZZA POLONIA                 94, TORINO, Italia",45.03449759999999,7.6747722,1,10126,OK,premise
214,ROOFTOP,"Via Bianzè, 7, 10143 Torino TO, Italy",ChIJu2O4zP9siEcRxILzVBTiz4o,"VIA        BIANZE'             7, TORINO, Italia",45.0780131,7.6547966,1,10143,OK,street_address
215,ROOFTOP,"Piazza Giacomini Carlo, 24, 10126 Torino TO, Italy",ChIJcfSeE7cSiEcR4z27u_2ySmo,"PIAZZA GIACOMINI 24, TORINO, Italia",45.03387,7.67009,1,10126,OK,street_address
216,ROOFTOP,"Via Valenza, 71, 10127 Torino TO, Italy",ChIJTyUaFb4SiEcRh6WNDmVp1_I,"VIA        VALENZA             71, TORINO, Italia",45.0245358,7.6678185,1,10127,OK,street_address
217,ROOFTOP,"Via Sant'Ottavio, 9, 10124 Torino TO, Italy",ChIJLf5XP2NtiEcRD1To6864q8Y,"VIA S. OTTAVIO 9, TORINO, Italia",45.0675953,7.693551899999998,1,10124,OK,street_address
218,ROOFTOP,"Corso Dante, 80, 10126 Torino TO, Italy",ChIJM5ZUhE5tiEcR_cJRSkfJCqg,"CORSO  DANTE, 80, TORINO, Italia",45.0463676,7.677889899999999,1,10126,OK,street_address
219,ROOFTOP,"Via Bologna, 183, 10154 Torino TO, Italy",ChIJb8WEPXFyiEcRygCAsTqs1Uc,"VIA BOLOGNA, N. 183, TORINO, Italia",45.0896469,7.7100573,1,10154,OK,street_address
220,ROOFTOP,"Via Pietro Frattini, 11, 10137 Torino TO, Italy",ChIJfZsNuTATiEcRPRUjnWId8nw,"VIA FRATTINI, 11, TORINO, Italia",45.0360521,7.628849,1,10137,OK,street_address
221,ROOFTOP,"Via Tommaso Valperga Caluso, 12, 10125 Torino TO, Italy",ChIJTe3gK0RtiEcR-soYL3BnluQ,"VIA VALPERGA CALUSO 12, TORINO, Italia",45.05344669999999,7.677446199999999,1,10125,OK,street_address
222,ROOFTOP,"Via Giuseppe Parini, 8, 10121 Torino TO, Italy",ChIJfyHeoGxtiEcRoPEtsIj7QTs,"VIA PARINI,8, TORINO, Italia",45.064962,7.6757738,1,10121,OK,street_address
223,ROOFTOP,"Via Tommaso Valperga Caluso, 12, 10125 Torino TO, Italy",ChIJTe3gK0RtiEcR-soYL3BnluQ,"VIA VALPERGA CALUSO 12, TORINO, Italia",45.05344669999999,7.677446199999999,1,10125,OK,street_address
224,ROOFTOP,"Via Bologna, 183, 10154 Torino TO, Italy",ChIJb8WEPXFyiEcRygCAsTqs1Uc,"VIA BOLOGNA 183, TORINO, Italia",45.0896469,7.7100573,1,10154,OK,street_address
225,ROOFTOP,"Via Giovanni Tommaso Terraneo, 1, 10151 Torino TO, Italy",ChIJew--0kBsiEcRibPXjQAB-CQ,"VIA TERRANEO 1, TORINO, Italia",45.0981807,7.644681999999999,1,10151,OK,street_address
226,ROOFTOP,"Corso Lucio Quinzio Cincinnato, 121, 10151 Torino TO, Italy",ChIJMcSoM0BsiEcRV-bOo4A6fbo,"CORSO CINCINNATO 121, TORINO, Italia",45.0981174,7.6398882,1,10151,OK,street_address
227,ROOFTOP,"Via La Loggia, 51, 10134 Torino TO, Italy",ChIJkbae3doSiEcRpZDZsvVbNgs,"LARGO LA LOGGIA 51, TORINO, Italia",45.0317467,7.653292099999999,1,10134,OK,street_address
228,ROOFTOP,"Via Bianzè, 7, 10143 Torino TO, Italy",ChIJu2O4zP9siEcRxILzVBTiz4o,"VIA        BIANZE'             7, TORINO, Italia",45.0780131,7.6547966,1,10143,OK,street_address
229,ROOFTOP,"Via Finalmarina, 5, 10126 Torino TO, Italy",ChIJFdEaf7cSiEcRyb2fFtUzxJ4,"VIA FINALMARINA 5, TORINO, Italia",45.0327218,7.669025100000001,1,10126,OK,premise
230,ROOFTOP,"Corso Regina Margherita, 43, 10124 Torino TO, Italy",ChIJGdTsQoJyiEcR8uCw_CwdhiY,"CORSO REGINA MARGHERITA, 43, TORINO, Italia",45.0711677,7.699697899999999,1,10124,OK,street_address
231,ROOFTOP,"Via Daniele Manin, 22, 10153 Torino TO, Italy",ChIJP84QooZyiEcRu-Adwavn9YE,"VIA MANIN, 22, TORINO, Italia",45.0726997,7.706031500000001,1,10153,OK,street_address
232,ROOFTOP,"Corso Ciriè, 3, 10152 Torino TO, Italy",ChIJF761-aNtiEcRR785cjofuxY,"C.SO CIRIE' 3/A, TORINO, Italia",45.084409,7.674572,1,10152,OK,street_address
233,ROOFTOP,"Via Goffredo Mameli, 18, 10152 Torino TO, Italy",ChIJm0c4D55tiEcRIXnt6c00lF8,"VIA MAMELI, 18, TORINO, Italia",45.0790977,7.683770999999999,1,10152,OK,street_address
234,ROOFTOP,"Via Orvieto, 1, 10149 Torino TO, Italy",ChIJGZakh7BtiEcRq-eBxmOcQ60,"V.ORVIETO  1 INTERNO 5-7-9, TORINO, Italia",45.0911576,7.6702887,1,10149,OK,street_address
