ID_A_PEDO;DENOMINAZI;CIRCOSCRIZ;ORD_IST;SUPERFICIE;geometry;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
75;rocciamelone;4;2914;235;POLYGON ((7.653592114245397 45.08185224339144, 7.653577280459662 45.0818005971113, 7.654053431015064 45.08169176527239, 7.654078910261112 45.0817424298011, 7.653592114245397 45.08185224339144));6;San Donato;San Donato - Campidoglio - Parella
76;rocciamelone;4;2914;214;POLYGON ((7.654097659484712 45.08168095367225, 7.654540113202661 45.08158075115326, 7.654557713692424 45.08163202484451, 7.654119774599976 45.0817320376126, 7.654097659484712 45.08168095367225));6;San Donato;San Donato - Campidoglio - Parella
77;rocciamelone;4;2914;263;POLYGON ((7.654602002789209 45.08162133078459, 7.654581135688481 45.08157010861757, 7.655117053206444 45.08145085069319, 7.655141007979579 45.08150154203532, 7.654602002789209 45.08162133078459));6;San Donato;San Donato - Campidoglio - Parella
82;durandi;4;;640;POLYGON ((7.659826412632095 45.081553638026, 7.659958186450726 45.08150115110883, 7.660258008246418 45.08193057302192, 7.660130185211989 45.08199047137532, 7.659826412632095 45.081553638026));6;San Donato;San Donato - Campidoglio - Parella
97;bernini;4;1884;1010;POLYGON ((7.655614598037588 45.07627446060986, 7.655281729474616 45.07640104585371, 7.655251789163231 45.07636219106043, 7.655257394449403 45.07636014380228, 7.655262216863906 45.07635008276612, 7.655212936158923 45.0762894343092, 7.65516964031012 45.07621466975103, 7.655156532691434 45.07620748505658, 7.655167401189257 45.07607430781356, 7.655191384033616 45.07606767708043, 7.655201802417065 45.07606764678313, 7.655629035644094 45.0760854829631, 7.655614598037588 45.07627446060986));6;San Donato;San Donato - Campidoglio - Parella
98;bernini;4;1884;914;POLYGON ((7.655828976331196 45.0764374122538, 7.656012163632245 45.07643956907303, 7.655990939683268 45.07661859167254, 7.655942729562808 45.07661740712904, 7.65589097422126 45.07661564555811, 7.655839982700843 45.07661165154935, 7.655739445486473 45.07659727132187, 7.655685175350744 45.07658573126998, 7.655637511595012 45.07657256768162, 7.655591530633381 45.07655753354697, 7.655520879594127 45.07652940851784, 7.655462404268276 45.07650108478704, 7.655422807993353 45.07647871743313, 7.655394563165442 45.07646095758305, 7.65534381720868 45.07647941197417, 7.655326241325866 45.07645514907259, 7.655607497975129 45.07635345639623, 7.655605129685006 45.07638346697566, 7.65583116914489 45.07638781487675, 7.655828976331196 45.0764374122538));6;San Donato;San Donato - Campidoglio - Parella
140;spina 3;4;;3360;POLYGON ((7.669727913145093 45.08494767376695, 7.669504412731163 45.0848335792473, 7.67019731984979 45.08462354037874, 7.670104396391971 45.08483548943637, 7.670397708791866 45.085242823097, 7.670457234592286 45.08522135324901, 7.6705390932528 45.08525734991348, 7.670419845063973 45.08548173088765, 7.670298604043409 45.08552038498812, 7.669941032634025 45.08544247817035, 7.669961900066173 45.08537610926575, 7.67002290892912 45.08535400993291, 7.669727859099631 45.08494757834798, 7.669727913145093 45.08494767376695));6;San Donato;San Donato - Campidoglio - Parella
141;spina 3;4;;3686;POLYGON ((7.670378471282786 45.08563168943947, 7.670489396989133 45.08559469217395, 7.670828833188773 45.08567115289852, 7.670809006682069 45.08575074846374, 7.670774769429744 45.08576348577859, 7.671168003146527 45.08630642125188, 7.671305980864166 45.0864514108279, 7.670708727303774 45.08652670006792, 7.670824736189584 45.08634641492819, 7.670552568259828 45.08637798410204, 7.67056575899079 45.08632153550318, 7.670691230519744 45.0862758641109, 7.67039653636613 45.08586958248472, 7.670334255894027 45.08589225230987, 7.670250338537348 45.0858612226964, 7.670378471282786 45.08563168943947));6;San Donato;San Donato - Campidoglio - Parella
142;spina 3;4;;4867;POLYGON ((7.671022141581227 45.08694185833725, 7.671189908570216 45.08672778627908, 7.671459707976805 45.08670938480681, 7.671532415494525 45.08681568073445, 7.671632643626524 45.0870054490611, 7.671904018567266 45.08691418847771, 7.671996210182643 45.08696503095351, 7.672006386294556 45.08695964033824, 7.672071265683575 45.08708964936119, 7.672132939311175 45.08714033476149, 7.672328964784044 45.08721344849013, 7.67238906875051 45.08732749592113, 7.671421428108149 45.08753699439215, 7.671322013226925 45.08726020352419, 7.671172923229267 45.08696256951826, 7.671098858966324 45.08698159342249, 7.671022141581227 45.08694185833725));6;San Donato;San Donato - Campidoglio - Parella
143;spina 3;4;;1629;POLYGON ((7.670977555895778 45.08439101691629, 7.671306693601307 45.08429116699892, 7.671343217336799 45.08446420167984, 7.67173612279855 45.08497621065087, 7.671725229670814 45.08499938911603, 7.671560055790906 45.08505375430629, 7.671525814328327 45.08504652360553, 7.67114120874666 45.08452799137685, 7.670993761575662 45.08441745425741, 7.670977555895778 45.08439101691629));6;San Donato;San Donato - Campidoglio - Parella
21;santa giulia;7;122;3402;POLYGON ((7.700792674403392 45.06968969206745, 7.700370668118841 45.06996302148084, 7.700558755942597 45.07010904495094, 7.700352649970989 45.07024227252528, 7.700982716249465 45.07073104100013, 7.701011382813433 45.07075328020615, 7.70097172097314 45.07076666142505, 7.700922167719742 45.07078897972626, 7.700730257386851 45.07089496849355, 7.700700866949624 45.07090707426477, 7.700223067463607 45.07106513207814, 7.700199865837638 45.0710720872289, 7.700175643110165 45.07107701437959, 7.700150756722812 45.07107983658475, 7.700133667797638 45.07108052416397, 7.700098822353418 45.07107436633617, 7.700082992421931 45.07106827200033, 7.700044294539501 45.07104209563373, 7.700835980963754 45.07077922231532, 7.700238929350555 45.07031517838907, 7.700034632544533 45.07044698571944, 7.699846114662259 45.07030145158664, 7.699468279409373 45.07054574628759, 7.699476830249354 45.07055239690096, 7.699438784796067 45.07057699705229, 7.699413879796517 45.07055597430876, 7.699410491927056 45.07054296354861, 7.699413260130036 45.07052061699016, 7.699427611265665 45.0705006167985, 7.699875297306331 45.07021112834724, 7.699920827468 45.07021160186337, 7.699927687085485 45.07020717355231, 7.70022605589161 45.07001455679788, 7.700226589741616 45.06998204892179, 7.700453463044433 45.0698343222818, 7.700489839815387 45.06983677975344, 7.700688118491438 45.06970805367595, 7.700688067241628 45.06968173227111, 7.700719698194446 45.06966154151517, 7.700736738373442 45.06965682055456, 7.700745943116853 45.06965760043929, 7.700757110121685 45.06966203932211, 7.700792674403392 45.06968969206745));8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
22;balbo;7;;891;POLYGON ((7.698551786592724 45.07099296335191, 7.699252382528987 45.07053981187359, 7.699354542575644 45.07061929019891, 7.69865039603852 45.07107383308497, 7.698551786592724 45.07099296335191));8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
111;murazzi nord;7;5086;6835;POLYGON ((7.698847367298546 45.06542733940271, 7.698968686184843 45.06530420195408, 7.69898520187979 45.065312802753, 7.69900279443864 45.06532511047366, 7.699044071141136 45.06535612349093, 7.699062790446964 45.06537755371806, 7.699074307207287 45.06539788467629, 7.699074950557414 45.06541599433679, 7.699066499459698 45.06543353227219, 7.699714838025805 45.06577418709975, 7.699743547221144 45.06578753049266, 7.700372931662315 45.066097261031, 7.700407215931376 45.06611403434392, 7.701075223821311 45.06642034797331, 7.701111804661193 45.06640249083735, 7.701134909499225 45.06640196157554, 7.701217470369824 45.06641224462047, 7.701283262853874 45.06643660446331, 7.701362825679885 45.06648559641378, 7.701380025228686 45.06650351632678, 7.701399322843211 45.06652750921486, 7.701390685285449 45.06655834964214, 7.701580164462113 45.0666431310878, 7.702166905301107 45.06689261368633, 7.702505743221351 45.06702393774619, 7.703054400754933 45.06722328479098, 7.703660466744457 45.06742929421966, 7.704578218292814 45.06771468564994, 7.704746880144174 45.06776375908591, 7.704774824715723 45.06774807120791, 7.704830249359933 45.06773556662535, 7.704890919916356 45.06774050371989, 7.704928002801871 45.06774989005912, 7.70497169045096 45.06776324002548, 7.705009801667025 45.06777658972877, 7.705065456162643 45.06780845678117, 7.705088795730497 45.06783917411495, 7.70508774947658 45.06786299862086, 7.706231079135742 45.06819615057437, 7.707495149660961 45.06856591761963, 7.707502813514859 45.0685539061714, 7.707625261261668 45.0685908579773, 7.707701064539657 45.06856300084804, 7.707828236480285 45.06860001491668, 7.707772821831938 45.06869941399832, 7.707586714820095 45.06864578174117, 7.707578821236257 45.06866009501654, 7.707495394240128 45.06863676337871, 7.707494063409642 45.06863944880612, 7.706235786829573 45.0682701074828, 7.704901097865778 45.06788599586267, 7.704254320328472 45.06769585994716, 7.704024545631595 45.06762548723741, 7.704000740853452 45.06761818670223, 7.70364807755798 45.06750699982081, 7.703073727988317 45.06731282776357, 7.702419978912675 45.06707320116293, 7.701880100612441 45.0668599083158, 7.701351992102193 45.06662964365796, 7.70073324774613 45.06635437195227, 7.700457629314068 45.06622787606103, 7.699889284811962 45.06595141816494, 7.699596187973074 45.065802135976, 7.699134771014853 45.06556015340712, 7.699139800874539 45.0655584824059, 7.699113106729038 45.06554479275524, 7.699109948218133 45.06553620519003, 7.699024571708228 45.06548942282616, 7.699005993233697 45.06551272342316, 7.698847367298546 45.06542733940271));8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
112;murazzi nord;7;5086;3019;POLYGON ((7.704772957323962 45.06796790636157, 7.703808830680184 45.06767657996735, 7.703124282946328 45.06745381887186, 7.702572948390713 45.06725478380871, 7.702442829502308 45.06720121234822, 7.702116646783744 45.06707081512904, 7.701675471631031 45.06689436200318, 7.700996991190367 45.06659857269911, 7.700988937929228 45.06660473721024, 7.700733800262479 45.06648636949119, 7.700524520025756 45.06638925401793, 7.700485431185363 45.06637204797902, 7.700323165248926 45.06630060892995, 7.700009527390995 45.06614958167439, 7.699756926506714 45.06602203195823, 7.699362298022942 45.06582472108034, 7.699264261582258 45.06577044930864, 7.699254123371666 45.0657621332843, 7.699116970555441 45.06569135672495, 7.699161780252823 45.06565680589634, 7.699214193437407 45.06568574034514, 7.699567491884878 45.06586829531018, 7.699577396775381 45.06585946049651, 7.699772970598966 45.0659581319182, 7.699764335820858 45.06596697221333, 7.700181125094603 45.0661724374766, 7.700190023149182 45.06616486938113, 7.700385594237635 45.06625758962363, 7.700377712320144 45.06626516030065, 7.700763018475083 45.06644140570612, 7.700770391479561 45.06643274901234, 7.700972572740183 45.06652421123012, 7.700963421473332 45.06653286570484, 7.701498343394558 45.06676448789883, 7.701504442402406 45.06675655480249, 7.701707132279204 45.06684585210106, 7.701701536912691 45.06685342186812, 7.702074413973613 45.06700784549495, 7.702082040569887 45.06699864249965, 7.702290320335095 45.06708180917575, 7.702283459718977 45.06709028275675, 7.70288443884581 45.0673143318059, 7.702892058185993 45.06730207711431, 7.703109441867872 45.06737877452696, 7.70310110919085 45.06739280345621, 7.70342699910272 45.06750375096079, 7.703433816631645 45.06748987583097, 7.703653031765937 45.0675614800685, 7.703644173433174 45.06757572810906, 7.70383642809942 45.06763524267059, 7.703875044882296 45.06764587999438, 7.70399871979415 45.06768342573483, 7.704006120297088 45.06767185261078, 7.704231685521754 45.06773570538929, 7.704223245800834 45.06774886002436, 7.704964807083767 45.06796089526599, 7.705072213672105 45.06799179805901, 7.705040948603677 45.06804707361265, 7.70491459250045 45.06801119089706, 7.704918533222546 45.06800037961143, 7.704775943435147 45.0679599917833, 7.704772957323962 45.06796790636157));8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
33;abba;6;1584;4157;POLYGON ((7.713471810196102 45.09086621210802, 7.713450475510171 45.09053797974165, 7.713114488431458 45.09055193492339, 7.713038369142675 45.09055477275581, 7.713033002964725 45.09048253202163, 7.713443232618466 45.09046666831512, 7.71340771961635 45.0899357487194, 7.713405363664618 45.08990881632967, 7.713373665459454 45.08991020771738, 7.71336613231689 45.08982409202259, 7.713364740021745 45.08980612654376, 7.713664283462557 45.08979265170439, 7.713663544696094 45.08978390675205, 7.714117274068754 45.08976466512767, 7.714120874369898 45.08981844744046, 7.714152027156453 45.08981740099295, 7.714151326917321 45.08982481944108, 7.714220333464872 45.08982234710332, 7.714219029055297 45.0898057616861, 7.714296381581816 45.0898023863746, 7.714321399092824 45.09009059939357, 7.713496013575054 45.0901147365697, 7.713521784586148 45.09046131543813, 7.714754232010743 45.09040947665815, 7.714752855598807 45.09039889326264, 7.714912599516879 45.09039284220197, 7.714930992960782 45.09039203207279, 7.71493206385847 45.09047401285868, 7.713526541424943 45.09053072650761, 7.713545529928648 45.09081293415759, 7.713537781633023 45.09086370597867, 7.713471810196102 45.09086621210802));20;Regio Parco;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
81;ancina;6;;548;POLYGON ((7.71060699839119 45.09399854049675, 7.710320832414678 45.09368516348967, 7.710562687700097 45.09370000987217, 7.7107789110208 45.09394040056123, 7.71060699839119 45.09399854049675));20;Regio Parco;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
41;gramegna;5;1004;1387;POLYGON ((7.672553605545936 45.09331805983782, 7.67276945538562 45.09324953782007, 7.673057455333606 45.09315663154319, 7.673202524446875 45.09312078995819, 7.673214812137791 45.09318009137669, 7.673224014226179 45.09326013265645, 7.674119768397718 45.09325145636537, 7.674004482839851 45.09338613059161, 7.673882507245438 45.09333367571473, 7.672684202384697 45.09334630414518, 7.672553605545936 45.09331805983782));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
43;sospello;5;;3393;POLYGON ((7.672874597131329 45.10318769939703, 7.672839516712338 45.10296830313048, 7.674639039736088 45.10286113820376, 7.674670176172233 45.103069418738, 7.672874597131329 45.10318769939703));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
44;gandino;5;;3246;POLYGON ((7.681702369493477 45.10553586249042, 7.681677513233807 45.1053750300276, 7.682100094779978 45.10534444298129, 7.682145854336667 45.10534112755824, 7.682164027561823 45.10533741265315, 7.682171576199448 45.1053336201056, 7.682176347943416 45.10532842725928, 7.682300921096906 45.10507677320555, 7.682373766736797 45.10509404508712, 7.682398177676066 45.10509709932764, 7.682583997076037 45.10514522402004, 7.682583694168678 45.10516777852366, 7.682408488468419 45.10552449707222, 7.682246858080626 45.1058535120973, 7.682352721193872 45.10594165343893, 7.681828813344971 45.1060153773175, 7.682068754491715 45.1055457709189, 7.68204502177023 45.10551103882263, 7.681702369493477 45.10553586249042));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
45;gandino;5;;710;POLYGON ((7.682941971936887 45.10525807582675, 7.683101080285236 45.1052672386546, 7.683141859394534 45.10560644809871, 7.683114559063886 45.10560963479871, 7.68313552652921 45.10579224898315, 7.683005036708124 45.1058175774177, 7.682941971936887 45.10525807582675));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
67;giachino;5;135;1480;POLYGON ((7.674712800918068 45.09268330767568, 7.674709162950772 45.09262442925849, 7.67465554338875 45.09258058315764, 7.674648690703664 45.09250988814485, 7.674700703366556 45.09247041679657, 7.675054522554682 45.0920704773321, 7.675036803765517 45.0920600078455, 7.675060810303814 45.09204329126909, 7.675221319937845 45.09210560912733, 7.6752837549815 45.092131252044, 7.675292025884112 45.0921560664566, 7.674890259843496 45.09262378992466, 7.674712800918068 45.09268330767568));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
68;giachino;5;135;1224;POLYGON ((7.675100458659527 45.09200748284855, 7.675158445946319 45.09195302414118, 7.675419139335715 45.09165786173119, 7.675401692416356 45.0916461887688, 7.675461929094103 45.09158632727931, 7.675501901596741 45.0915755991397, 7.675545530148739 45.0915848668028, 7.675593712570731 45.0916174325473, 7.675609881350412 45.0916331584507, 7.6756782883501 45.09164099277081, 7.675747964610389 45.09164434850137, 7.675559646194737 45.09184877792506, 7.675333271434903 45.0921080983756, 7.675176401585942 45.09204151586518, 7.675100458659527 45.09200748284855));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
72;valfenera;5;1512;662;POLYGON ((7.6760453613047 45.09339847701015, 7.676171455986787 45.09333709318262, 7.676309875929321 45.09363697260623, 7.676508799966181 45.09406100455449, 7.676574971063697 45.09421250175127, 7.67652854940792 45.09423164459574, 7.676521567392974 45.09421684446053, 7.676321315584213 45.0937925000967, 7.676290966320443 45.09378816947773, 7.676147978119937 45.09355145226747, 7.676102207739298 45.09345721468247, 7.6760453613047 45.09339847701015));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
73;valfenera;5;1512;281;POLYGON ((7.676552495647096 45.09431285214669, 7.67659657893079 45.09429356321058, 7.676868759422236 45.09490906926651, 7.67682343742174 45.09492414721476, 7.67673269568323 45.09471951151791, 7.676552495647096 45.09431285214669));17;Borgata Vittoria;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
49;livio bianco;2;;13958;POLYGON ((7.635009565449694 45.0359795993965, 7.634988277242456 45.03592665790075, 7.634963138515131 45.03586693708647, 7.634945968146435 45.03582822249818, 7.634883572090886 45.03568346717323, 7.634870129924516 45.03562572255262, 7.634803753220552 45.03552237240681, 7.634806163023193 45.03550272350874, 7.634716031380118 45.03538504657124, 7.634705988754071 45.03536318735728, 7.634752082064478 45.03534840871876, 7.63480376599967 45.0353318335677, 7.635031209664884 45.03525886967794, 7.634985797757099 45.03518646345477, 7.635167486260422 45.03512755928295, 7.635015001738448 45.03491884101792, 7.634995971454906 45.03489214846805, 7.634980331957683 45.03487021335137, 7.634813385449692 45.03463601809642, 7.634735250302476 45.0345264241219, 7.635204285528848 45.03437388941028, 7.634850039234857 45.03387807710602, 7.6350621757296 45.03382191756918, 7.635210110077841 45.03403341694646, 7.635330672641316 45.03420495442188, 7.635411111734965 45.03431805919386, 7.635478486037071 45.03441254525337, 7.635625594106493 45.0346188762199, 7.635713822343063 45.03474348802176, 7.635828654247513 45.03490414542084, 7.63588448353824 45.03498249629946, 7.635923191616526 45.03503682595915, 7.635936681466595 45.03505574669518, 7.635992764989457 45.03513447057269, 7.636062191426925 45.03523189734584, 7.636072005630695 45.03524576020163, 7.636229984274321 45.03546709104888, 7.6362678512264 45.03552014035289, 7.636333160937857 45.03561240481038, 7.636274190237997 45.03563003682122, 7.636210599159177 45.03561985236072, 7.636155537387961 45.03563807111067, 7.635232568160838 45.03592602303375, 7.635181830865349 45.03594174553186, 7.635009565449694 45.0359795993965));12;Mirafiori Nord;Santa Rita - Mirafiori
55;mattirolo;5;;3301;POLYGON ((7.66806597714266 45.098209584095, 7.667492754154277 45.09800880635409, 7.667874671270479 45.09748710965766, 7.668453916781183 45.09769220025326, 7.66806597714266 45.098209584095));16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
59;primo levi;1;;508;POLYGON ((7.682090394899077 45.06054356481123, 7.68257874433862 45.06036769633113, 7.682647186866587 45.06046281156845, 7.682153810443801 45.06063790762887, 7.682090394899077 45.06054356481123));2;San Salvario;Centro - Crocetta
