ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
716;competenza della Circoscrizione;Palestra scolastica P. Micca;;Sportinsieme,Allotreb, A.S.D. Arte e Sport,B. Volley,Yanagi Ryu;STRADA BERTOLLA 50;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=344;PALESTRA SCOLASTICA;POINT (7.743935745660513 45.0998827563471);45.0998827563471;7.743935745660513;20;Regio Parco;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
715;competenza della Circoscrizione;Palestra scolastica Martiri del Martinetto;;Sportinsieme, Viet Vo Dao,Acrolina;STRADA S. MAURO 24;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=345;PALESTRA SCOLASTICA;POINT (7.725872819146526 45.0996487757144);45.0996487757144;7.725872819146526;20;Regio Parco;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
486;competenza della Circoscrizione;Bocciofila Risorgimento;NO;;VIA GIOVANNI POGGIO 16/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=254;EDIFICI DI PERTINENZA;POINT (7.696369868244462 45.09886679862272);45.098866798622716;7.696369868244462;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
222;competenza della Circoscrizione;Bocciofila Risorgimento;NO;;VIA GIOVANNI POGGIO 16/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=254;BOCCIOFILA;POINT (7.696369868244462 45.09886679862272);45.098866798622716;7.696369868244462;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
82;competenza della Circoscrizione;Falchera Vecchia - calcio;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=97;CALCIO;POINT (7.705580424748398 45.12344873850688);45.12344873850688;7.705580424748398;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
83;competenza della Circoscrizione;Falchera Vecchia - tiro con l'arco;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=243;TIRO CON ARCO;POINT (7.705580424748398 45.12344873850688);45.12344873850688;7.705580424748398;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
487;competenza della Circoscrizione;Falchera Vecchia - tiro con l'arco;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=243;EDIFICI DI PERTINENZA;POINT (7.705580424748398 45.12344873850688);45.12344873850688;7.705580424748398;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
141;competenza della Circoscrizione;Piscina Cena;NO;;VIA GIOVANNI CENA 5;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=237;PISCINA COPERTA;POINT (7.698236691647047 45.10933122350113);45.10933122350113;7.698236691647047;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
145;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;CALCIO;POINT (7.706151747978272 45.13118062599717);45.131180625997175;7.7061517479782715;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
147;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;TENNIS;POINT (7.706151747978272 45.13118062599717);45.131180625997175;7.7061517479782715;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
491;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;EDIFICI DI PERTINENZA;POINT (7.706151747978272 45.13118062599717);45.131180625997175;7.7061517479782715;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
146;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;CALCETTO;POINT (7.706151747978272 45.13118062599717);45.131180625997175;7.7061517479782715;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
166;competenza della Circoscrizione;Gottardo (Pensionati Amici);SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=240;BOCCIOFILA;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
167;competenza della Circoscrizione;Piscina Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=103;PISCINA COPERTA;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
168;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;CALCIO;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
169;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;TENNIS;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
338;competenza della Circoscrizione;Piscina Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=103;PISCINA SCOPERTA;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
339;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;CALCETTO;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
492;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;EDIFICI DI PERTINENZA;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
493;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;EDIFICI DI PERTINENZA;POINT (7.688885660443188 45.09979912438838);45.099799124388376;7.688885660443188;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
64;competenza della Circoscrizione;GIOVANNI XXIII;NO;;CORSO VERCELLI 483 int. 1;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=239;CALCIO;POINT (7.709814434246504 45.11888321856054);45.11888321856054;7.709814434246504;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
66;competenza della Circoscrizione;GIOVANNI XXIII;NO;;CORSO VERCELLI 483 int. 1;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=239;TENNIS;POINT (7.709814434246504 45.11888321856054);45.11888321856054;7.709814434246504;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
494;competenza della Circoscrizione;GIOVANNI XXIII;NO;;CORSO VERCELLI 483 int. 1;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=239;EDIFICI DI PERTINENZA;POINT (7.709814434246504 45.11888321856054);45.11888321856054;7.709814434246504;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
297;competenza della Circoscrizione;Cavagnolo - Rivermosso;NO;;VIA CAVAGNOLO 12 int. 19 int. R;TORINO;10156;6;;CALCIO;POINT (7.704156267368897 45.11400004684436);45.11400004684436;7.704156267368897;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
340;competenza della Circoscrizione;Cavagnolo - Rivermosso;NO;;VIA CAVAGNOLO 12 int. 19 int. R;TORINO;10156;6;;CALCETTO;POINT (7.704156267368897 45.11400004684436);45.11400004684436;7.704156267368897;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
496;competenza della Circoscrizione;Cavagnolo - Rivermosso;NO;;VIA CAVAGNOLO 12 int. 19 int. R;TORINO;10156;6;;EDIFICI DI PERTINENZA;POINT (7.704156267368897 45.11400004684436);45.11400004684436;7.704156267368897;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
497;competenza della Circoscrizione;Cavagnolo - Rivermosso;NO;;VIA CAVAGNOLO 12 int. 19 int. R;TORINO;10156;6;;EDIFICI DI PERTINENZA;POINT (7.704156267368897 45.11400004684436);45.11400004684436;7.704156267368897;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
632;competenza della Circoscrizione;Oxilia;NO;    ;VIA ROCCO SCOTELLARO 5/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=272;CALCIO;POINT (7.700320431076052 45.1058419231241);45.1058419231241;7.700320431076052;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
728;competenza della Circoscrizione;Palestra scolastica Ambrosini;;;VIA DEI PIOPPI 45;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=358;PALESTRA SCOLASTICA;POINT (7.712228235798958 45.12670978334306);45.12670978334306;7.712228235798958;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
725;competenza della Circoscrizione;Palestra scolastica Cavagnolo (grande);;;VIA CAVAGNOLO 7;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=355;PALESTRA SCOLASTICA;POINT (7.704163495246677 45.11637317958031);45.116373179580314;7.704163495246677;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
724;competenza della Circoscrizione;Palestra scolastica Cavagnolo (media);;;VIA CAVAGNOLO 7;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=354;PALESTRA SCOLASTICA;POINT (7.704163495246677 45.11637317958031);45.116373179580314;7.704163495246677;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
723;competenza della Circoscrizione;Palestra scolastica Chiara;;;VIA CARLO PORTA 6;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=353;PALESTRA SCOLASTICA;POINT (7.700737644636221 45.10421097425947);45.104210974259466;7.700737644636221;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
722;competenza della Circoscrizione;Palestra scolastica A. Frank;;;VIA TOMMASO VALLAURI 24;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=352;PALESTRA SCOLASTICA;POINT (7.697998596544117 45.10456430710688);45.104564307106884;7.697998596544117;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
712;competenza della Circoscrizione;Palestra scolastica L. Da Vinci 1;;A.S.D. M.C.E.,A.S.D. Mappanese;VIA DEGLI ABETI 13;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=347;PALESTRA SCOLASTICA;POINT (7.709523849808982 45.13088253221163);45.13088253221163;7.709523849808982;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
711;competenza della Circoscrizione;Palestra scolastica L. Da Vinci 2;;A.S.D. Tomodachi Judo;VIA DEGLI ABETI 15;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=348;PALESTRA SCOLASTICA;POINT (7.71035395554649 45.13110189210403);45.131101892104034;7.71035395554649;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
710;competenza della Circoscrizione;Palestra scolastica Giachino;;Volley Promotion;VIA CAMPOBASSO 11;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=349;PALESTRA SCOLASTICA;POINT (7.698441911549025 45.10848310221716);45.10848310221716;7.6984419115490255;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
133;competenza della Circoscrizione;Bocciofila Baracot;NO;;VIA CARLO MICHELE BUSCALIONI 21 bis/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=121;BOCCIOFILA;POINT (7.701132345458163 45.07645888117484);45.076458881174844;7.701132345458163;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
501;competenza della Circoscrizione;Bocciofila Baracot;NO;;VIA CARLO MICHELE BUSCALIONI 21 bis/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=121;EDIFICI DI PERTINENZA;POINT (7.701132345458163 45.07645888117484);45.076458881174844;7.701132345458163;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
68;competenza della Circoscrizione;Bocciofila Mossetto;NO;;LUNGO DORA AGRIGENTO 16;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=115;BOCCIODROMO;POINT (7.684721162542806 45.08206493173898);45.08206493173898;7.6847211625428065;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
91;competenza della Circoscrizione;Bocciodromo Fortino;NO;;STRADA DEL FORTINO 20/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=119;BOCCIODROMO;POINT (7.681079030775539 45.08373378027957);45.083733780279566;7.681079030775539;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
505;competenza della Circoscrizione;Bocciodromo Fortino;NO;;STRADA DEL FORTINO 20/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=119;EDIFICI DI PERTINENZA;POINT (7.681079030775539 45.08373378027957);45.083733780279566;7.681079030775539;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
506;competenza della Circoscrizione;Bocciodromo Fortino;NO;;STRADA DEL FORTINO 20/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=119;EDIFICI DI PERTINENZA;POINT (7.681079030775539 45.08373378027957);45.083733780279566;7.681079030775539;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
139;competenza della Circoscrizione;Palestra scolastica Cecchi;NO;;VIA ANTONIO CECCHI 14;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=110;PALESTRA;POINT (7.683019823377519 45.0851138100737);45.0851138100737;7.683019823377519;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
140;competenza della Circoscrizione;Palestra scolastica Cecchi;NO;;VIA ANTONIO CECCHI 14;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=128;PISCINA COPERTA;POINT (7.683019823377519 45.0851138100737);45.0851138100737;7.683019823377519;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
292;competenza della Circoscrizione;Carmagnola;NO;;VIA CARMAGNOLA 23/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=112;TENNIS;POINT (7.685515594443029 45.08539342334494);45.08539342334494;7.685515594443029;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
344;competenza della Circoscrizione;Carmagnola;NO;;VIA CARMAGNOLA 23/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=112;ROLLER;POINT (7.685515594443029 45.08539342334494);45.08539342334494;7.685515594443029;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
345;competenza della Circoscrizione;Carmagnola;NO;;VIA CARMAGNOLA 23/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=112;BOCCIOFILA;POINT (7.685515594443029 45.08539342334494);45.08539342334494;7.685515594443029;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
512;competenza della Circoscrizione;Carmagnola;NO;;VIA CARMAGNOLA 23/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=112;EDIFICI DI PERTINENZA;POINT (7.685515594443029 45.08539342334494);45.08539342334494;7.685515594443029;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
137;competenza della Circoscrizione;Carmagnola;NO;;VIA CARMAGNOLA 23/A;TORINO;10152;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=112;CALCETTO;POINT (7.685515594443029 45.08539342334494);45.08539342334494;7.685515594443029;7;Aurora;Aurora, Vanchiglia - Sassi - Madonna del Pilone
70;competenza della Circoscrizione;Bocciofila Vanchiglietta;NO;;LUNGO DORA PIETRO COLLETTA 39/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=125;BOCCIOFILA;POINT (7.709219220280976 45.07561545752779);45.07561545752779;7.709219220280976;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
502;competenza della Circoscrizione;Bocciofila Vanchiglietta;NO;;LUNGO DORA PIETRO COLLETTA 39/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=125;EDIFICI DI PERTINENZA;POINT (7.709219220280976 45.07561545752779);45.07561545752779;7.709219220280976;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
72;competenza della Circoscrizione;Bocciodromo Comunale Crescenzio 'A';NO;;LUNGO DORA PIETRO COLLETTA 53;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=109;BOCCIODROMO;POINT (7.710525949345577 45.07568400992729);45.07568400992729;7.710525949345577;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
69;competenza della Circoscrizione;Campi Calcio Vanchiglia;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;;CALCIO;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
342;competenza della Circoscrizione;Campi Calcio Vanchiglia;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;;CALCETTO;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
508;competenza della Circoscrizione;Campi Calcio Vanchiglia;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;;EDIFICI DI PERTINENZA;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
274;competenza della Circoscrizione;Varano Calcio;NO;;VIA ALFONSO VARANO 60/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=114;CALCIO;POINT (7.712919053754256 45.07929183134313);45.079291831343134;7.712919053754256;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
511;competenza della Circoscrizione;Varano Calcio;NO;;VIA ALFONSO VARANO 60/A;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=114;EDIFICI DI PERTINENZA;POINT (7.712919053754256 45.07929183134313);45.079291831343134;7.712919053754256;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
113;competenza della Circoscrizione;Colletta Calcio;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=108;CALCIO;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
509;competenza della Circoscrizione;Colletta Calcio;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=108;EDIFICI DI PERTINENZA;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
12;competenza della Circoscrizione;Cadore;NO;;CORSO CADORE 20 int. 8;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=113;PALESTRA;POINT (7.721857316430759 45.07522822438262);45.07522822438262;7.721857316430759;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
224;competenza della Circoscrizione;Piscina Comunale Colletta;NO;;VIA ERNESTO RAGAZZONI 5;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=117;PALESTRA;POINT (7.717661990275861 45.07862702059868);45.07862702059868;7.717661990275861;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
171;competenza della Circoscrizione;Guastalla;NO;;VIA GUASTALLA 24/A;TORINO;10124;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=106;PALESTRA;POINT (7.698346718664794 45.07083454575533);45.07083454575533;7.698346718664794;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
71;competenza della Circoscrizione;Palestra  Crescenzio;NO;;LUNGO DORA PIETRO COLLETTA 53;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=109;PALESTRA;POINT (7.710525949345577 45.07568400992729);45.07568400992729;7.710525949345577;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
225;competenza della Circoscrizione;Palestra Colletta;NO;;VIA ERNESTO RAGAZZONI 5;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=118;PISCINA COPERTA;POINT (7.717661990275861 45.07862702059868);45.07862702059868;7.717661990275861;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
510;competenza della Circoscrizione;Palestra Colletta;NO;;VIA ERNESTO RAGAZZONI 5;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=118;EDIFICI DI PERTINENZA;POINT (7.717661990275861 45.07862702059868);45.07862702059868;7.717661990275861;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
343;competenza della Circoscrizione;Palestra Colletta;NO;;VIA ERNESTO RAGAZZONI 5;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=118;PISCINA SCOPERTA;POINT (7.717661990275861 45.07862702059868);45.07862702059868;7.717661990275861;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
264;competenza del Settore Sport;Edisu - calcetto;NO;EDISU Piemonte;VIA NICOLO' TOMMASEO 33/A;TORINO;10153;7;;CALCETTO;POINT (7.701900448519598 45.07358194041927);45.07358194041927;7.701900448519598;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
622;competenza della Circoscrizione;Anello di pattinaggio Parco Colletta;NO;;VIA SIBILLA ALERAMO 24;TORINO;10153;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=271;ROLLER;POINT (7.719114048932715 45.07920172969092);45.079201729690915;7.719114048932715;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
109;competenza della Circoscrizione;Bocciofila Madonna del Pilone;NO;;VIALE SUOR GIOVANNA FRANCESCA MICHELOTTI 102/A;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=126;BOCCIOFILA;POINT (7.724938775679494 45.07037092896164);45.07037092896164;7.724938775679494;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
503;competenza della Circoscrizione;Bocciofila Madonna del Pilone;NO;;VIALE SUOR GIOVANNA FRANCESCA MICHELOTTI 102/A;TORINO;10132;7;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=126;EDIFICI DI PERTINENZA;POINT (7.724938775679494 45.07037092896164);45.07037092896164;7.724938775679494;21;Madonna del Pilone;Aurora, Vanchiglia - Sassi - Madonna del Pilone
